Intervention_type,intervention,Study_count
Diagnostic Test,"diagnosis of sars-cov2 by rt-pcr/: igg, ig m serologies in the amniotoc fluid, the blood cord/the placenta",1
Diagnostic Test,diagnostic,1
Diagnostic Test,diagnostic examination for venous thromboembolism,1
Diagnostic Test,diagnostic test,1
Diagnostic Test,diagnostic test covid-19,1
Diagnostic Test,diagnostic test for detection of sars-cov-2,1
Diagnostic Test,diagnostic test for sars-cov2 for patients,1
Diagnostic Test,diagnostic test for sars-cov2 for patients/health staff,1
Diagnostic Test,diagnostic tests for covid-19 infection,1
Diagnostic Test,direct antigen tests for covid-19,1
Diagnostic Test,duplex ultrasound/computed tomography angiography,1
Diagnostic Test,echo-doppler,1
Diagnostic Test,echocardiogram,1
Diagnostic Test,echocardiography,1
Diagnostic Test,eeg,1
Diagnostic Test,"electrocardiogram, telemetry, echocardiogram, laboratory values",1
Diagnostic Test,"electrocardiogram, transthoracic echocardiography",1
Diagnostic Test,"electrocardiogram, transthoracic echocardiography/clinico-biological parameters in routine care",1
Diagnostic Test,elisa/rapid test to detect antibodies against covid-19,1
Diagnostic Test,ent exam,1
Diagnostic Test,ep,1
Diagnostic Test,euroimmun assay,1
Diagnostic Test,evaluation,1
Diagnostic Test,"evaluation of clinical, instrumental",1
Diagnostic Test,"evaluation of clinical, instrumental/laboratory diagnostics tests",1
Diagnostic Test,even birth year intervention groups,1
Diagnostic Test,examinations for the research:,1
Diagnostic Test,exercise,1
Diagnostic Test,face mask sampling,1
Diagnostic Test,filmarray pneumonia,1
Diagnostic Test,fingerstick,1
Diagnostic Test,fingertip tests for poc assays,1
Diagnostic Test,fmd,1
Diagnostic Test,functional mri,1
Diagnostic Test,gas exchange measurement,1
Diagnostic Test,global longitudinal strain,1
Diagnostic Test,health-related quality of life,1
Diagnostic Test,health staff,1
Diagnostic Test,home sleep apnea testing,1
Diagnostic Test,home sleep apnea testing/in-hospital polysomnography,1
Diagnostic Test,id now vs. accula,1
Diagnostic Test,igg sars cov 2 antibodies,1
Diagnostic Test,igg sars cov2,1
Diagnostic Test,igm test,1
Diagnostic Test,imaging,1
Diagnostic Test,imaging by thoracic scanner,1
Diagnostic Test,"imaging, blood tests",1
Diagnostic Test,immunfluorescence,1
Diagnostic Test,indirect calorimetry,1
Diagnostic Test,interleuken 6,1
Diagnostic Test,interleukin,1
Diagnostic Test,ip-10,1
Diagnostic Test,kir phenotype evaluation,1
Diagnostic Test,laboratory,1
Diagnostic Test,laboratory analyses,1
Diagnostic Test,laboratory diagnostics tests,1
Diagnostic Test,lamp,1
Diagnostic Test,lung function test,1
Diagnostic Test,lung function tests,1
Diagnostic Test,lung impedance,1
Diagnostic Test,lung ultrasound use in patients hospitalized with covid,1
Diagnostic Test,machine learning model,1
Diagnostic Test,magnetic resonance imaging,1
Diagnostic Test,mcc ims,1
Diagnostic Test,metabolomic,1
Diagnostic Test,monitoring visit,1
Diagnostic Test,mri,1
Diagnostic Test,mrna in urine test,1
Diagnostic Test,multicapillary column coupled ion mobility spectrometry,1
Diagnostic Test,nasopharyngeal swabs,1
Diagnostic Test,netosis markers,1
Diagnostic Test,neural network diagnosis algorithm,1
Diagnostic Test,ng biotech,1
Diagnostic Test,ng test,1
Diagnostic Test,no intervention,1
Diagnostic Test,no intervention planned due to the observational study design only a diagnostic testing,1
Diagnostic Test,"nose swabs, bronchoalveolar lavage ,urine)",1
Diagnostic Test,nps test,1
Diagnostic Test,"obtainment of nasopharyngeal, oropharyngeal, buccal, nasal",1
Diagnostic Test,"obtainment of nasopharyngeal, oropharyngeal, buccal, nasal/saliva samples",1
Diagnostic Test,odd,1
Diagnostic Test,odd/even birth year intervention groups,1
Diagnostic Test,olfactometry,1
Diagnostic Test,optical coherence tomography (oct),1
Diagnostic Test,oxidative stress elisa kit,1
Diagnostic Test,paraclinical test,1
Diagnostic Test,passive microwave radiometry,1
Diagnostic Test,pct,1
Diagnostic Test,performance evaluation,1
Diagnostic Test,performing ai algorithms on images,1
Diagnostic Test,pet-ct of 18f-fdg,1
Diagnostic Test,phlebotomy,1
Diagnostic Test,pilot a rapid sars-cov-2 testing strategy,1
Diagnostic Test,"platelet count, platelet, mean platelet volume",1
Diagnostic Test,"platelet count, platelet, mean platelet volume/platelet distribution width in covid-19",1
Diagnostic Test,platelet distribution width in covid-19,1
Diagnostic Test,point-of-care test for sars-cov-2,1
Diagnostic Test,polysomnography,1
Diagnostic Test,pool lamp,1
Diagnostic Test,pool rt-pcr,1
Diagnostic Test,post-traumatic stress screening,1
Diagnostic Test,prognostic score,1
Diagnostic Test,psychological stress,1
Diagnostic Test,psychological stress/adaptation at work score (psas),1
Diagnostic Test,public health england gold standard,1
Diagnostic Test,pulmonary anomalies 4 months after documented covid-19 pneumonia,1
Diagnostic Test,pulmonary function testing,1
Diagnostic Test,pulmonary function tests,1
Diagnostic Test,pulse oximetry,1
Diagnostic Test,pwv,1
Diagnostic Test,qualitative assessments of mental health,1
Diagnostic Test,quantitative,1
Diagnostic Test,quantitative analysis of anti-sars-cov-2-antibodies,1
Diagnostic Test,quantitative analysis of sars-cov-2 antibodies,1
Diagnostic Test,quantitative igg test,1
Diagnostic Test,quantitative/qualitative assessments of mental health,1
Diagnostic Test,quantra system,1
Diagnostic Test,radiological,1
Diagnostic Test,rapid salivary test,1
Diagnostic Test,rarefaction,1
Diagnostic Test,recombinase,1
Diagnostic Test,respiratory mechanics measurement,1
Diagnostic Test,"respiratory symptoms, symptoms of anxiety",1
Diagnostic Test,"respiratory symptoms, symptoms of anxiety/depression,/post-traumatic stress screening",1
Diagnostic Test,reverse transcription polymerase chain reaction,1
Diagnostic Test,rhinopharyngeal,1
Diagnostic Test,saliva/nps test,1
Diagnostic Test,salivary,1
Diagnostic Test,samba ii,1
Diagnostic Test,sample collection,1
Diagnostic Test,sample collection/performance evaluation (a),1
Diagnostic Test,sample collection/performance evaluation (b),1
Diagnostic Test,sars-cov-2-test,1
Diagnostic Test,sars-cov-2 ab,1
Diagnostic Test,sars-cov-2 antibody immunoassays,1
Diagnostic Test,sars-cov-2 antibody testing,1
Diagnostic Test,sars-cov-2 igg,1
Diagnostic Test,"sars-cov-2 research in nasopharyngeal swab, sperm",1
Diagnostic Test,"sars-cov-2 research in nasopharyngeal swab, sperm/serologics",1
Diagnostic Test,sars-cov-2 s1,1
Diagnostic Test,sars-cov-2 s1/s2 igg,1
Diagnostic Test,sars-cov2 testing,1
Diagnostic Test,scanning chest x-rays/performing ai algorithms on images,1
Diagnostic Test,self-administered questionnaire,1
Diagnostic Test,semen qualitative analysis,1
Diagnostic Test,serologic assays for antibodies to sars-cov-2,1
Diagnostic Test,serologic immunoassays to sars-cov-2 antibodies,1
Diagnostic Test,serology test for covid-19,1
Diagnostic Test,serum neutralization,1
Diagnostic Test,simple chest tomography,1
Diagnostic Test,specimen collection,1
Diagnostic Test,stc-19,1
Diagnostic Test,stimulation test with arginine infusion in order to verify the possible existence of damage to the beta cell function induced by covid-19 infection,1
Diagnostic Test,stool collection,1
Diagnostic Test,study of immune-mediated mechanisms in patients tested positive for sars-cov-2,1
Diagnostic Test,survey,1
Diagnostic Test,susceptibility to infection,1
Diagnostic Test,swallowing evaluation with the eat-10,1
Diagnostic Test,swallowing evaluation with the eat-10/the volume-viscosity swallowing test (v-vst),1
Diagnostic Test,tears swab,1
Diagnostic Test,telehealth,1
Diagnostic Test,tem-tpa,1
Diagnostic Test,testing for sars-cov-2,1
Diagnostic Test,testing sensitivity for sars-cov-2 virus in symptomatic individuals,1
Diagnostic Test,"the demographic, clinical, laboratory,",1
Diagnostic Test,"the demographic, clinical, laboratory,/instrumental data",1
Diagnostic Test,the placenta,1
Diagnostic Test,thoracic ct,1
Diagnostic Test,thoraxic computed tomography,1
Diagnostic Test,throat swab,1
Diagnostic Test,throat swab sample for measuring current infection with sars-cov-2,1
Diagnostic Test,titanium blood test,1
Diagnostic Test,tlrs activation measurement,1
Diagnostic Test,tomography angiography,1
Diagnostic Test,transpulmonary pressure measurements,1
Diagnostic Test,tuberculin,1
Diagnostic Test,ultrasonography,1
Diagnostic Test,"urinary ngal, timp-2, igfbp7, il-6, viral load",1
Diagnostic Test,"urinary ngal, timp-2, igfbp7, il-6, viral load/metabolomic",1
Diagnostic Test,vitros anti-sars-cov-2 igg test,1
Diagnostic Test,volume rapid test,1
Diagnostic Test,whole exome sequencing,1
Diagnostic Test,x-ray,1
Dietary Supplement,aã§aã­ palm berry extract - natural product,1
Dietary Supplement,antioxidants,1
Dietary Supplement,artemesia annua,1
Dietary Supplement,asbrip,1
Dietary Supplement,ascorbic acid/zinc gluconate,1
Dietary Supplement,ayurveda,1
Dietary Supplement,ayurvedic kadha,1
Dietary Supplement,bromelain,1
Dietary Supplement,centrum adult (under 50) multivitamin,1
Dietary Supplement,control,1
Dietary Supplement,glycine,1
Dietary Supplement,honey,1
Dietary Supplement,lactobaciltus rhamnosus gg,1
Dietary Supplement,licorice extract,1
Dietary Supplement,manremyc,1
Dietary Supplement,nicotinamide riboside,1
Dietary Supplement,nigella sativa,1
Dietary Supplement,preservision areds formulation gel tabs,1
Dietary Supplement,probiotics,1
Dietary Supplement,quadramune(tm),1
Dietary Supplement,quercetin,1
Dietary Supplement,traditional chinese medicine,1
Dietary Supplement,vitamin b,1
Dietary Supplement,vitamins,1
Dietary Supplement,viusid,1
Dietary Supplement,viusid/asbrip,1
Dietary Supplement,zinc citrate,1
Drug,,1
Drug,-interferon nebulization,1
Drug,0.12% chg oral rinse,1
Drug,0.4ml inj syringe 0.4ml,1
Drug,0.67ml inj syringe,1
Drug,100 mg,1
Drug,1200 mg),1
Drug,1600 mg),1
Drug,18f-î±vî²6-bp,1
Drug,abx464,1
Drug,"ace inhibitor, angiotensin receptor blocker",1
Drug,ace inhibitor/arb,1
Drug,ace inhibitors/calcium channel blockers,1
Drug,activase,1
Drug,active comparator,1
Drug,aerosolized dnase,1
Drug,agent-797,1
Drug,allogeneic,1
Drug,almitrine,1
Drug,alpha one antitrypsin,1
Drug,ambrisentan,1
Drug,amiodarone,1
Drug,anakinra/osoc,1
Drug,ang-3777,1
Drug,angiotensin-converting enzyme inhibitors (ace-i)/angiotensin ii receptor blockers (arb),1
Drug,angiotensin ii,1
Drug,anise,1
Drug,anluohuaxian,1
Drug,anti-sars-cov-2 igy,1
Drug,antirheumatic drugs,1
Drug,any drug used to treat covid-19,1
Drug,apilimod dimesylate,1
Drug,apl-9,1
Drug,apremilast,1
Drug,aprepitant injectable emulsion,1
Drug,aprotinin,1
Drug,arb blocker,1
Drug,arbidol hydrochloride/interferon atomization,1
Drug,argatroban,1
Drug,artemic,1
Drug,artesunate-amodiaquine,1
Drug,asc09,1
Drug,asc09f/oseltamivir,1
Drug,at-001,1
Drug,at-527,1
Drug,ati-450,1
Drug,atovaquone,1
Drug,atovaquone/azithromycin,1
Drug,atyr1923,1
Drug,auxora,1
Drug,avigan,1
Drug,aviptadil,1
Drug,aviptadil/standard care,1
Drug,azd1222,1
Drug,azd1656,1
Drug,azoximer bromide,1
Drug,bacille calmette-guã©rin (bcg),1
Drug,bardoxolone methyl,1
Drug,baricitinib/anakinra,1
Drug,bdb-001 injection,1
Drug,bemiparin,1
Drug,berberine,1
Drug,best supportive care,1
Drug,best symptomatic treatment based on doctor recommendations),1
Drug,bgb dxp593,1
Drug,bio101,1
Drug,bivalirudin,1
Drug,bld-2660,1
Drug,bms-986253,1
Drug,brazilian green propolis extract (epp-af),1
Drug,brequinar,1
Drug,bridge therapy,1
Drug,bromhexine oral tablet and/or hydroxychloroquine tablet,1
Drug,broncho-vaxomâ®,1
Drug,btl-tml-covid,1
Drug,bucillamine,1
Drug,c21,1
Drug,calcium channel blockers,1
Drug,camostat,1
Drug,candesartan,1
Drug,cd24fc,1
Drug,cerc-002,1
Drug,chemotherapy,1
Drug,chlorhexidine,1
Drug,chlorine dioxide,1
Drug,clarithromycin,1
Drug,clevudine,1
Drug,clofazimine,1
Drug,colchicine pill,1
Drug,colchicine/herbal phenolic monoterpene fractions,1
Drug,colchicine/symptomatic treatment (paracetamol),1
Drug,collagen-polyvinylpyrrolidone,1
Drug,conestat alfa,1
Drug,continuation of ras blocker,1
Drug,convalscent plasma,1
Drug,"conventional medicines (oxygen therapy, alfa interferon via aerosol inhalation,",1
Drug,"conventional medicines (oxygen therapy, alfa interferon via aerosol inhalation,/lopinavir/ritonavir)",1
Drug,"conventional medicines (oxygen therapy, alfa interferon via aerosol inhalation,/lopinavir/ritonavir)/traditional chinese medicines (tcms) granules",1
Drug,corticosteroids,1
Drug,covid-19 treatment,1
Drug,cpi-006,1
Drug,crizanlizumab,1
Drug,cyt107,1
Drug,d,1
Drug,d followed by enoxaparin,1
Drug,dalteparin,1
Drug,danoprevir,1
Drug,danoprevir/ritonavir,1
Drug,dapansutrile capsules,1
Drug,das181,1
Drug,day,1
Drug,decitabine,1
Drug,deferoxamine,1
Drug,defibrotide,1
Drug,defibrotide 25 mg/kg 24 hours continuous infusion for 15 days,1
Drug,degarelix,1
Drug,deglycyrrhizinated licorice,1
Drug,desidustat,1
Drug,dexamethasone/hydroxychloroquine,1
Drug,dfv890,1
Drug,dietary supplement containing resistant starch,1
Drug,diovan,1
Drug,discontinuation of ras blocker,1
Drug,dociparastat sodium,1
Drug,double-blind nt-i7,1
Drug,dur-928,1
Drug,dutasteride,1
Drug,early-dexamethasone,1
Drug,ec-18,1
Drug,eculizumab,1
Drug,eltrombopag,1
Drug,emtricitabine/tenofovir,1
Drug,emtricitabine/tenofovir disoproxil,1
Drug,enoxaparin/lovenox,1
Drug,ensifentrine,1
Drug,enzalutamide,1
Drug,escin,1
Drug,essential oils,1
Drug,estradiol,1
Drug,etoposide,1
Drug,experimental group,1
Drug,favipiravir / standard care,1
Drug,favipiravir/azithromycin,1
Drug,favipiravir/chloroquine,1
Drug,favipiravir/hydroxychloroquine,1
Drug,favipiravir/nitazoxanide,1
Drug,favipiravir/tocilizumab,1
Drug,favorable outcome,1
Drug,fingolimod,1
Drug,fisetin,1
Drug,fluoxetine,1
Drug,fluvoxamine,1
Drug,folic acid,1
Drug,fondapariniux,1
Drug,formoterol,1
Drug,fuzheng huayu,1
Drug,ganovo,1
Drug,ganovo/ritonavir//-interferon nebulization,1
Drug,gargle,1
Drug,gc4419,1
Drug,gimsilumab,1
Drug,gls-1200,1
Drug,group 1: rivaroxaban 20mg/d followed by enoxaparin/unfractionated heparin when needed,1
Drug,gx-19,1
Drug,herbal phenolic monoterpene,1
Drug,honey,1
Drug,hydrocortisone,1
Drug,hydroxychloroquine / metabolic cofactor supplementation,1
Drug,hydroxychloroquine / oxygen,1
Drug,hydroxychloroquine / sorbitol,1
Drug,hydroxychloroquine/clindamycin,1
Drug,hydroxychloroquine/clindamycin/primaquine,1
Drug,hydroxychloroquine/doxycycline,1
Drug,hydroxychloroquine/lopinavir/ritonavir,1
Drug,hydroxychloroquine/placebo,1
Drug,hydroxyvitamin,1
Drug,icatibant,1
Drug,icosapent ethyl,1
Drug,ifx-1,1
Drug,igiv,1
Drug,immunoglubulins,1
Drug,immunosuppressive,1
Drug,immunosuppressive agents,1
Drug,indian costus,1
Drug,indomethacin,1
Drug,infliximab,1
Drug,inm005,1
Drug,ino-4800,1
Drug,insulin,1
Drug,interferon-î² 1a,1
Drug,intermediate dose enoxaparin/ unfractionated heparin,1
Drug,intravenous drug,1
Drug,iota-carrageenan,1
Drug,isoflurane inhalant product,1
Drug,itolizumab,1
Drug,iv tocillizumab (tcz),1
Drug,ivermectin (iver pâ®) arm will receive ivm 600 âµg,1
Drug,ivermectin (iver pâ®) arm will receive ivm 600 âµg / kg once daily/standard care. control arm will receive standard care.,1
Drug,ivermectin / chloroquine,1
Drug,ivermectin / doxycycline,1
Drug,ivermectin / doxycycline / placebo,1
Drug,ivermectin / placebo,1
Drug,ivermectin/doxycycline,1
Drug,ivig,1
Drug,ketamine,1
Drug,ketotifen,1
Drug,kg 24 hours continuous infusion for 15 days,1
Drug,kg once daily,1
Drug,lambda 180 mcg s.c,1
Drug,lau-7b,1
Drug,leaf-4l6715,1
Drug,leaf-4l7520,1
Drug,leflunomide,1
Drug,levamisole,1
Drug,levamisole / budesonide/formoterol,1
Drug,levilimab,1
Drug,liberase enzyme,1
Drug,linagliptin,1
Drug,linagliptin 5 mg,1
Drug,liposomal,1
Drug,lopinavir 200 mg,1
Drug,lopinavir 200 mg / ritonavir 50 mg [kaletra],1
Drug,lopinavir/ ritonavir,1
Drug,lopinavir/ritonavir / hydoxychloroquine,1
Drug,losmapimod,1
Drug,lovenox,1
Drug,ly3127804,1
Drug,ly3832479,1
Drug,m-m-r ii â® vaccine,1
Drug,m5049,1
Drug,management of covid-19,1
Drug,mas825,1
Drug,measles-mumps-rubella vaccine,1
Drug,mefloquine,1
Drug,melatonin intravenous,1
Drug,melphalan,1
Drug,meplazumab,1
Drug,merimepodib,1
Drug,metabolic cofactor supplementation,1
Drug,metenkefalin,1
Drug,metenkefalin / tridecactide,1
Drug,methylene blue,1
Drug,methylene blue/ vitamin c/n-acetyl cysteine,1
Drug,methylprednisolone injectable product,1
Drug,ml intravenous solution [actemra]_#1,1
Drug,ml intravenous solution [actemra]_#1 (2 doses),1
Drug,ml prefilled syringe [kineret],1
Drug,molgramostim nebuliser solution,1
Drug,mometasone furoate nasal spray,1
Drug,montmorrillonite,1
Drug,mr,1
Drug,mr/m-m-r ii â® vaccine,1
Drug,mrx-4dp0004,1
Drug,mstt1041a,1
Drug,mucodentol,1
Drug,n-acetyl cysteine,1
Drug,naltrexone,1
Drug,nasal rinse,1
Drug,niclosamide suspension,1
Drug,nigella sativa oil,1
Drug,nitazoxanide / ivermectin,1
Drug,nk-1r antagonist,1
Drug,nk cells,1
Drug,no-immunosuppressive,1
Drug,non-acei,1
Drug,non-acei/arb,1
Drug,np-120 (ifenprodil),1
Drug,nusepinâ® 0.1 mg,1
Drug,nusepinâ® 0.2 mg,1
Drug,nuvastatic,1
Drug,observational,1
Drug,octagam,1
Drug,olokizumab,1
Drug,omega 3/nigella sativa oil,1
Drug,omega 3/nigella sativa oil/anise seed capsule,1
Drug,omega 3/nigella sativa oil/deglycyrrhizinated licorice,1
Drug,omega 3/nigella sativa oil/indian costus,1
Drug,omega 3/nigella sativa oil/quinine pills,1
Drug,omeprazole,1
Drug,op-101,1
Drug,ophtamesone,1
Drug,oral,1
Drug,oseltamivir 75mg,1
Drug,osoc,1
Drug,ozanimod,1
Drug,p2et (caesalpinia spinosa extract),1
Drug,pacritinib,1
Drug,pamrevlumab,1
Drug,paracetamol,1
Drug,part 1 - tl-895,1
Drug,part 2 - tl-895,1
Drug,patients with the treatment agains covid19,1
Drug,pegylated interferon-î±2b,1
Drug,pemziviptadil (pb1046),1
Drug,pentoxifylline,1
Drug,pf-07304814,1
Drug,phr160 spray,1
Drug,pioglitazone,1
Drug,piperacillin,1
Drug,piperacillin/tazobactam,1
Drug,pirfenidone,1
Drug,placebo/control,1
Drug,plant polyphenol,1
Drug,plitidepsin,1
Drug,polyoxidonium,1
Drug,poractant alfa,1
Drug,povidone,1
Drug,prazosin,1
Drug,progesterone,1
Drug,prophylactic,1
Drug,prophylaxis,1
Drug,propofol,1
Drug,proxalutamide,1
Drug,ptc299,1
Drug,pulmozyme/ recombinant human deoxyribonuclease (rh-dnase),1
Drug,pyridostigmine bromide,1
Drug,quercetin,1
Drug,quinine,1
Drug,r tablets,1
Drug,ramipril,1
Drug,ravulizumab,1
Drug,razuprotafib,1
Drug,razuprotafib subcutaneous solution,1
Drug,rbt-9 (90 mg),1
Drug,rdv,1
Drug,recombinant human interferon î±2b spray,1
Drug,recombinant human plasma gelsolin (rhu-pgsn),1
Drug,renin-angiotensin system inhibitors,1
Drug,"resp301, a nitric oxide generating solution",1
Drug,retrospective case-control analysis,1
Drug,rh-dnase,1
Drug,rhace2,1
Drug,rhtpo,1
Drug,rintatolimod,1
Drug,ritonavir 50 mg [kaletra],1
Drug,ritonavir/oseltamivir,1
Drug,roactemra,1
Drug,rosuvastatin,1
Drug,rtb101,1
Drug,saline/standard care,1
Drug,sar443122,1
Drug,sedation,1
Drug,selinexor,1
Drug,sessions,1
Drug,sildenafil,1
Drug,sildenafil citrate,1
Drug,silymarin,1
Drug,simvastatin,1
Drug,sirukumab,1
Drug,sng001,1
Drug,soc / ifx-1,1
Drug,soc / intravenous famotidine,1
Drug,sodium bicarbonate,1
Drug,sofosbuvir/daclatasvir,1
Drug,sorbitol,1
Drug,standard of care thromboprophylaxis,1
Drug,standard prophylactic dose enoxaparin,1
Drug,standard prophylactic dose enoxaparin/ unfractionated heparin,1
Drug,statins,1
Drug,sulfamethoxazole,1
Drug,sulodexide,1
Drug,supportive/symptomatic treatment,1
Drug,surfactant,1
Drug,suspension of heat killed (autoclaved) mycobacterium w,1
Drug,symbicort,1
Drug,symptomatic drugs,1
Drug,symptomatic treatment,1
Drug,symptomatic treatment (paracetamol,1
Drug,symptomatic treatment (paracetamol),1
Drug,symptomatic treatment (paracetamol/best symptomatic treatment based on doctor recommendations),1
Drug,synthetic neutralising antibodies,1
Drug,t3 solution,1
Drug,tacrolimus,1
Drug,tazobactam,1
Drug,tcm,1
Drug,td139,1
Drug,tenecteplase,1
Drug,tenofovir,1
Drug,tenofovir disoproxil,1
Drug,tetrandrine,1
Drug,theraputic heparin,1
Drug,thymalfasin,1
Drug,thymosin,1
Drug,tinzaparin,1
Drug,tinzaparin/dalteparin,1
Drug,tirofiban,1
Drug,tj003234,1
Drug,tnkase,1
Drug,tociliuzumab,1
Drug,tocilizumab 20 mg/ml intravenous solution [actemra]_#1,1
Drug,tocilizumab 20 mg/ml intravenous solution [actemra]_#1 (2 doses),1
Drug,tradipitant,1
Drug,traditional chinese medicine,1
Drug,tranexamic acid,1
Drug,trans sodium crocetinate,1
Drug,treamid,1
Drug,treatment,1
Drug,treatment/prophylaxis,1
Drug,triazavirin (riamilovir),1
Drug,tridecactide,1
Drug,trimethoprim,1
Drug,trimethoprim/sulfamethoxazole,1
Drug,trimodulin,1
Drug,trimoxazole,1
Drug,txa127,1
Drug,umifenovir,1
Drug,unfractionated heparin iv,1
Drug,unfractionated heparin sc,1
Drug,uni911 inhalation,1
Drug,usual practice / symbicort rapihaler,1
Drug,uttr1147a,1
Drug,vadadustat,1
Drug,verapamil,1
Drug,veru-111,1
Drug,vib7734,1
Drug,vitamin c tablets,1
Drug,vitamin e,1
Drug,water,1
Drug,xav-19,1
Drug,xc221,1
Drug,xcel-umc-beta,1
Drug,zanubrutinib,1
Drug,zavegepant (bhv-3500),1
Drug,zidovudine,1
Drug,zilucoplanâ®,1
Drug,zithromax,1
Genetic,assessment tests,1
Genetic,blood sample,1
Genetic,complete thrombophilic profile testing by multiplex pcr,1
Genetic,covid-19 androgen sensitivity test (covast),1
Genetic,covid-19 diagnostic,1
Genetic,covid-19 diagnostic/assessment tests,1
Genetic,massive parallel sequencing of host genome,1
Genetic,next generation sequencing (ngs) analysis,1
Genetic,sequencing,1
Genetic,whole exome sequencing,1
Other,"""calm"" is a mindfulness meditation mobile app",1
Other,[timp-2]*[igfbp-7],1
Other,6 months later,1
Other,6 weeks after delivery,1
Other,a short video intervention,1
Other,a vignette intervention,1
Other,"ä±t will be compared pain, sleep, fatigue, physical activity level",1
Other,"ä±t will be compared pain, sleep, fatigue, physical activity level/quality of life/questioning exercise habits before/after the covid-19 outbreak in patients with behã§et/fmf.",1
Other,ace/arb,1
Other,active covid-19 disease,1
Other,activity,1
Other,acute kidney injury,1
Other,"adaptive immune response, complement activation,",1
Other,admission to icu for covid-19,1
Other,after-each-case room disinfection,1
Other,after covid-19 pandemic,1
Other,after the covid-19 outbreak in patients with behã§et,1
Other,ai algorithm,1
Other,airwave oscillometry,1
Other,airway pressure release ventilation,1
Other,albumine,1
Other,all treatment about covid-2019,1
Other,ambulation,1
Other,"analysis of cytokine response, innate",1
Other,"analysis of cytokine response, innate/adaptive immune response, complement activation,/serum neurofilaments as a marker of neurological damage.",1
Other,anger message,1
Other,antidiabetic treatment,1
Other,antithrombotic therapy (anticoagulant and,1
Other,antithrombotic therapy (anticoagulant and/or antiplatelet) before admission for covid19,1
Other,anxiety,1
Other,anxiety questionnaire,1
Other,anxiety),1
Other,apps,1
Other,ardsnet,1
Other,assembled mask,1
Other,assessing impact of covid19,1
Other,assessment of postnatal depression using the the edinburgh questionnaire between 4,1
Other,assessment of postnatal depression using the the edinburgh questionnaire between 4/6 weeks after delivery,1
Other,assessment of the sequelae after hospitalization for sars-cov-2,1
Other,at risk for covid-19 infection,1
Other,attendance by ambulance crew,1
Other,ayurveda,1
Other,baseline message,1
Other,beck depression inventory (bdi),1
Other,biochemical analysis,1
Other,biological sample/clinical data collection,1
Other,biospeciman collection,1
Other,biospecimen collection,1
Other,blood d-dimer assay,1
Other,blood draw,1
Other,blood test,1
Other,"blood tests sputum, nasal lavage",1
Other,"blood tests sputum, nasal lavage/brushing",1
Other,blood/derivatives,1
Other,"breathing exercise, intensive spirometry use, supported cough, progressive mobilisation",1
Other,"breathing exercise, intensive spirometry use, supported cough, progressive mobilisation/ambulation",1
Other,brief psychiatric rating scale,1
Other,brushing,1
Other,building of the classification model,1
Other,cardiac,1
Other,cardiac surgery,1
Other,cardiac/electrodermal recordings,1
Other,cardiology clinical consultations,1
Other,cardiopulmonary resuscitation,1
Other,care as usual,1
Other,caring contacts,1
Other,case fatality rate,1
Other,cash transfer,1
Other,certified cloth face mask,1
Other,certified cloth face mask/preventive information,1
Other,chemokines profiles of patients with dexmedetomidine administration,1
Other,chest ct scan,1
Other,chiropractic care (more than one visit),1
Other,chiropractic care (one visit),1
Other,chloroquine,1
Other,chloroquine/hydroxychloroquine,1
Other,chx0.12,1
Other,chx0.12/cpc0.05 oral rinse (perioaidactive control),1
Other,cig axial,1
Other,cig tilted,1
Other,clinical data collection,1
Other,clinical diagnosis of covid-19 by a health care professional,1
Other,clinical examination,1
Other,clinical interview,1
Other,clinical outcomes in elderly patients with covid-19.,1
Other,clinical testing of subjects,1
Other,"clinical, laboratory",1
Other,"clinical, laboratory/imaging characteristics of pneumonia",1
Other,cns magnetic resonance imaging (mri) imaging,1
Other,colgate periogard mouthwash,1
Other,colgate peroxyl mouthwash,1
Other,colgate total mouthwash,1
Other,communication type,1
Other,community-driven messages to promote covid-19 testing,1
Other,community health worker support,1
Other,community health workers.,1
Other,community interest message,1
Other,compare the difference in respiratory rate between h0,1
Other,complex diagnostic panel,1
Other,comprehensive treatment,1
Other,connor-davidson resilience scale 10 items (cd-risc 10),1
Other,continuation of acei,1
Other,continuation of acei/arb,1
Other,continuation of arb,1
Other,control message,1
Other,"conventional medicines (oxygen therapy, alfa interferon via aerosol inhalation,/lopinavir/ritonavir)/traditional chinese medicines (tcms) granules",1
Other,coronavirus disease 2019,1
Other,covicu,1
Other,covid-19 / patients,1
Other,covid-19 experience surveys,1
Other,covid-19 facility,1
Other,covid-19 infection,1
Other,covid-19 infection status,1
Other,covid-19 patients,1
Other,covid-19 positive via testing,1
Other,covid-19 survey,1
Other,covid-19 treatments,1
Other,covid-19/ observational,1
Other,covid-19/intensive care,1
Other,covid 19 impact,1
Other,cpc0.05 oral rinse (perioaidactive control),1
Other,cross-sectional observational study,1
Other,cross-sectional study investigating the association of npis with mental health,1
Other,cross sectional study using scientifically validated psychometric scales,1
Other,cupping,1
Other,current care per ucla treating physicians,1
Other,daily room disinfection,1
Other,daily syndromic surveillance,1
Other,dass-21 instrument (depression,1
Other,dass-21 instrument (depression/anxiety),1
Other,data collection from blood draw,1
Other,data collection from lumbar puncture,1
Other,data collection from medical files,1
Other,data collection up to 1 year,1
Other,data collection/clinical testing of subjects,1
Other,data monitoring for 48h within the first 12 hours of admission for covid-19,1
