nct_id,nlm_download_date_description,study_first_submitted_date,results_first_submitted_date,disposition_first_submitted_date,last_update_submitted_date,study_first_submitted_qc_date,study_first_posted_date,study_first_posted_date_type,results_first_submitted_qc_date,results_first_posted_date,results_first_posted_date_type,disposition_first_submitted_qc_date,disposition_first_posted_date,disposition_first_posted_date_type,last_update_submitted_qc_date,last_update_posted_date,last_update_posted_date_type,start_month_year,start_date_type,start_date,verification_month_year,verification_date,completion_month_year,completion_date_type,completion_date,primary_completion_month_year,primary_completion_date_type,primary_completion_date,target_duration,study_type,acronym,baseline_population,brief_title,official_title,overall_status,last_known_status,phase,enrollment,enrollment_type,source,limitations_and_caveats,number_of_arms,number_of_groups,why_stopped,has_expanded_access,expanded_access_type_individual,expanded_access_type_intermediate,expanded_access_type_treatment,has_dmc,is_fda_regulated_drug,is_fda_regulated_device,is_unapproved_device,is_ppsd,is_us_export,biospec_retention,biospec_description,ipd_time_frame,ipd_access_criteria,ipd_url,plan_to_share_ipd,plan_to_share_ipd_description,created_at,updated_at
NCT04510623,"ClinicalTrials.gov processed this data on January 29, 2021",8/11/2020,NA,NA,8/11/2020,8/11/2020,8/12/2020,Actual,NA,NA,NA,NA,NA,NA,8/11/2020,8/12/2020,Actual,17-Mar-20,Actual,3/17/2020,Aug-20,8/31/2020,30-Jun-22,Anticipated,6/30/2022,30-Jun-21,Anticipated,6/30/2021,NA,Observational,ARBS CORONA I,,Host Response Mediators in Coronavirus (COVID-19) Infection,Host Response Mediators in Coronavirus (COVID-19) Infection - Is There a Protective Effect of Angiotensin II Type 1 Receptor Blockers (ARBs) on Outcomes of Coronavirus Infection?,Recruiting,NA,NA,500,Anticipated,University of British Columbia,,NA,4,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:06:42Z,2021-02-01T12:06:42Z
NCT04510441,"ClinicalTrials.gov processed this data on January 29, 2021",8/7/2020,NA,NA,8/11/2020,8/11/2020,8/12/2020,Actual,NA,NA,NA,NA,NA,NA,8/11/2020,8/12/2020,Actual,26-May-20,Actual,5/26/2020,Aug-20,8/31/2020,1-May-22,Anticipated,5/1/2022,1-May-22,Anticipated,5/1/2022,NA,Observational,AI-COV-19,,Artificial Intelligence-assisted Diagnosis and Prognostication in COVID-19 Using Electrocardiograms,Artificial Intelligence-assisted Diagnosis and Prognostication in COVID-19 Using Electrocardiograms and Imaging,Recruiting,NA,NA,2000,Anticipated,Imperial College London,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,within study duration,Researchers of the study,NA,Yes,"This is a study using retrospective, pseudo-anonymised data that were acquired as part of routine clinical care for the patients. There are no direct risks to the patients' health. The main issues revolve around data security and storage. In order to address this, members of the direct care team who are not members of the research team will perform the pseudo-anonymisation of the data and pass a set of pseudo-anonymised data to the research team with no access to the pseudo-anonymisation code. The research team will therefore be unable to identify the patients from those data. The pseudo-anonymised data will also be securely stored to further minimise risks.",2021-02-01T12:06:44Z,2021-02-01T12:06:44Z
NCT04509713,"ClinicalTrials.gov processed this data on January 29, 2021",8/6/2020,NA,NA,8/8/2020,8/8/2020,8/12/2020,Actual,NA,NA,NA,NA,NA,NA,8/8/2020,8/12/2020,Actual,2-Jul-20,Actual,7/2/2020,Aug-20,8/31/2020,31-Oct-20,Anticipated,10/31/2020,30-Sep-20,Anticipated,9/30/2020,NA,Observational,NA,,Canine COVID-19 Detection,Using Medical-detection Dogs to Identify People With SARS-CoV-: Phase I: Proof-of-concept Studies,Recruiting,NA,NA,16250,Anticipated,ARCTEC,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:06:50Z,2021-02-01T12:06:50Z
NCT04510012,"ClinicalTrials.gov processed this data on January 29, 2021",8/10/2020,NA,NA,8/11/2020,8/11/2020,8/12/2020,Actual,NA,NA,NA,NA,NA,NA,8/11/2020,8/12/2020,Actual,5-Mar-20,Actual,3/5/2020,Aug-20,8/31/2020,5-Mar-21,Anticipated,3/5/2021,5-Mar-21,Anticipated,3/5/2021,NA,Observational,NA,,Characterizing the Immune Response and Neuronal Damage in COVID-19,Characterizing the Immune Response and Neuronal Damage in SARS-CoV-2 Infected Individuals,Recruiting,NA,NA,150,Anticipated,"University Hospital Inselspital, Berne",,NA,3,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Serum, Plasma, Peripheral Blood Mononuclear Cells
    ",NA,NA,NA,No,NA,2021-02-01T12:06:48Z,2021-02-01T12:06:48Z
NCT04510025,"ClinicalTrials.gov processed this data on January 29, 2021",7/14/2020,NA,NA,8/14/2020,8/11/2020,8/12/2020,Actual,NA,NA,NA,NA,NA,NA,8/14/2020,8/18/2020,Actual,13-May-20,Actual,5/13/2020,May-20,5/31/2020,1-May-23,Anticipated,5/1/2023,1-May-23,Anticipated,5/1/2023,NA,Observational,C-MORE,,Capturing MultiORgan Effects of COVID-19,"Assessing the Effects of Coronavirus Disease (COVID-19) on Multiple Organ Systems and Impact on Quality of Life, Functional Capacity and Mental Health",Recruiting,NA,NA,616,Anticipated,University of Oxford,,NA,2,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      10 ml of blood stored
    ",NA,NA,NA,Undecided,NA,2021-02-01T12:06:48Z,2021-02-01T12:06:48Z
NCT04508972,"ClinicalTrials.gov processed this data on January 29, 2021",8/10/2020,NA,NA,9/24/2020,8/10/2020,8/11/2020,Actual,NA,NA,NA,NA,NA,NA,9/24/2020,9/28/2020,Actual,1-Jul-20,Actual,7/1/2020,Sep-20,9/30/2020,1-Nov-20,Anticipated,11/1/2020,1-Oct-20,Anticipated,10/1/2020,NA,Observational,NA,,The VOICE-COVID-19,Voice-based Identification of Clinical Features Requiring Emergent Action in Patients With Suspected COVID-19 Infection (VOICE-COVID) Study,Recruiting,NA,NA,200,Anticipated,McGill University Health Centre/Research Institute of the McGill University Health Centre,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,"We aim to disseminate these results through publications in peer review journals and submission to conferences. Currently, many conferences are converting into a virtual format which would enable our results to be disseminated over a wide audience.",2021-02-01T12:06:58Z,2021-02-01T12:06:58Z
NCT04507893,"ClinicalTrials.gov processed this data on January 29, 2021",8/5/2020,NA,NA,11/2/2020,8/9/2020,8/11/2020,Actual,NA,NA,NA,NA,NA,NA,11/2/2020,11/4/2020,Actual,15-Mar-20,Actual,3/15/2020,Nov-20,11/30/2020,1-Dec-20,Anticipated,12/1/2020,30-Sep-20,Actual,9/30/2020,NA,Observational,NA,,Comparison Between Positive and Negative COVID-19 Pneumonia,"Clinical, Laboratory and Imaging Comparison Between COVID-19 Pneumonia Confirmed by PCR Detection on Nasopharyngeal Swab and Negative Swab Pneumonia",Recruiting,NA,NA,80,Anticipated,University of Palermo,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:07:06Z,2021-02-01T12:07:06Z
NCT04507230,"ClinicalTrials.gov processed this data on January 29, 2021",8/7/2020,NA,NA,10/24/2020,8/7/2020,8/11/2020,Actual,NA,NA,NA,NA,NA,NA,10/24/2020,10/27/2020,Actual,7-Aug-20,Actual,8/7/2020,Oct-20,10/31/2020,31-Oct-20,Anticipated,10/31/2020,31-Oct-20,Anticipated,10/31/2020,NA,Observational,NA,,COVID-19 Associated Coagulopathy in Egypt,Assessment of COVID-19 Associated Coagulopathy and Hypercoagulable State in Upper Egypt,Recruiting,NA,NA,150,Anticipated,Assiut University,,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:07:11Z,2021-02-01T12:07:11Z
NCT04507282,"ClinicalTrials.gov processed this data on January 29, 2021",8/7/2020,NA,NA,8/15/2020,8/7/2020,8/11/2020,Actual,NA,NA,NA,NA,NA,NA,8/15/2020,8/18/2020,Actual,15-May-20,Actual,5/15/2020,Aug-20,8/31/2020,15-Jul-20,Actual,7/15/2020,1-Jul-20,Actual,7/1/2020,NA,Observational,NA,,Eosinophil and Anticoagulation in COVID-19 Patients,Bursa YÃ¼ksek Ä°htisas EÄŸitim ve AraÅŸtÄ±rma Hastanesi,Completed,NA,NA,80,Actual,Bursa Postgraduate Hospital,,NA,1,NA,FALSE,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,,NA,NA,NA,No,NA,2021-02-01T12:07:11Z,2021-02-01T12:07:11Z
NCT04506515,"ClinicalTrials.gov processed this data on January 29, 2021",8/3/2020,NA,NA,8/7/2020,8/7/2020,8/10/2020,Actual,NA,NA,NA,NA,NA,NA,8/7/2020,8/10/2020,Actual,9-Apr-20,Actual,4/9/2020,Aug-20,8/31/2020,30-Apr-20,Actual,4/30/2020,19-Apr-20,Actual,4/19/2020,NA,Observational,PSIMCOV,,Psychological Impact of COVID-19 Pandemic in Healthcare Workers,Psychological Impact of COVID-19 Pandemic in Healthcare Workers in Spain: A Cross-sectional Study. PSIMCOV Group,Completed,NA,NA,3000,Actual,Hospital General Universitario de Valencia,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,The investigators did not ask to the ethical committee board for data sharing approval,2021-02-01T12:07:16Z,2021-02-01T12:07:16Z
NCT04506632,"ClinicalTrials.gov processed this data on January 29, 2021",7/21/2020,NA,NA,8/7/2020,8/7/2020,8/10/2020,Actual,NA,NA,NA,NA,NA,NA,8/7/2020,8/10/2020,Actual,2-Jun-20,Actual,6/2/2020,Aug-20,8/31/2020,26-Apr-22,Anticipated,4/26/2022,2-Apr-21,Anticipated,4/2/2021,NA,Observational,COST-NHS,,Burden for STaff Working in the NHS,COST-NHS: COvid Burden in STaff Working in the NHS: A Study to Assess the Mental Health Burden of the COVID-19 Pandemic on NHS Healthcare Staff,Recruiting,NA,NA,100,Anticipated,Sheffield Teaching Hospitals NHS Foundation Trust,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:07:15Z,2021-02-01T12:07:15Z
NCT04506229,"ClinicalTrials.gov processed this data on January 29, 2021",8/7/2020,NA,NA,8/26/2020,8/7/2020,8/10/2020,Actual,NA,NA,NA,NA,NA,NA,8/26/2020,8/27/2020,Actual,20-Aug-20,Actual,8/20/2020,Aug-20,8/31/2020,Sep-21,Anticipated,9/30/2021,Aug-21,Anticipated,8/31/2021,NA,Observational,GenCov,,Genetic Mechanisms Underlying SARS-CoV-2 Infection and the Impact of COVID-19 on Cognitive Function,Genetic Mechanisms Underlying SARS-CoV-2 Infection and the Impact of COVID-19 on Cognitive Function,Recruiting,NA,NA,60,Anticipated,Texas Cardiac Arrhythmia Research Foundation,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples With DNA,"
      Blood samples
    ",NA,NA,NA,Undecided,NA,2021-02-01T12:07:17Z,2021-02-01T12:07:17Z
NCT04505631,"ClinicalTrials.gov processed this data on January 29, 2021",8/3/2020,NA,NA,8/7/2020,8/7/2020,8/10/2020,Actual,NA,NA,NA,NA,NA,NA,8/7/2020,8/10/2020,Actual,10-Jun-20,Actual,6/10/2020,Aug-20,8/31/2020,Jun-21,Anticipated,6/30/2021,Jun-21,Anticipated,6/30/2021,NA,Observational,SISCOVID,,Follow-up of Respiratory Sequelae of Hospitalized Patients With COVID-19,Follow-up of Respiratory Sequelae of Patients Hospitalized With SARS-CoV-2: a Prospective Multicenter Observational Study,Recruiting,NA,NA,100,Anticipated,Groupe Hospitalier de la Region de Mulhouse et Sud Alsace,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:07:22Z,2021-02-01T12:07:22Z
NCT04505605,"ClinicalTrials.gov processed this data on January 29, 2021",7/31/2020,NA,NA,8/10/2020,8/7/2020,8/10/2020,Actual,NA,NA,NA,NA,NA,NA,8/10/2020,8/11/2020,Actual,14-May-20,Actual,5/14/2020,Jul-20,7/31/2020,30-Nov-20,Anticipated,11/30/2020,30-Nov-20,Anticipated,11/30/2020,NA,Observational,LPSARS2,,Study of a Possible Respiratory Degradation Prognosis Caused by Biomarkers in Severe Forms of COVID-19 Pneumonia,Study of a Possible Respiratory Degradation Prognosis Caused by Biomarkers in Severe Forms of COVID-19 Pneumonia: the LPSARS2 Study,"Active, not recruiting",NA,NA,200,Anticipated,Groupe Hospitalier Paris Saint Joseph,,NA,3,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,Samples Without DNA,"
      Blood samples on a dry tube with 5mL separating gel are collected, depending on patient
      hospitalization procedure.
    ",NA,NA,NA,NA,NA,2021-02-01T12:07:23Z,2021-02-01T12:07:23Z
NCT04337983,"ClinicalTrials.gov processed this data on January 29, 2021",3/30/2020,NA,NA,7/8/2020,4/3/2020,4/8/2020,Actual,NA,NA,NA,NA,NA,NA,7/8/2020,7/9/2020,Actual,13-Mar-20,Actual,3/13/2020,Jul-20,7/31/2020,Apr-21,Anticipated,4/30/2021,Oct-20,Anticipated,10/31/2020,NA,Observational,PiCCOVID,,Hemodynamic Characteristics of Patients With SARS-CoV-2,Hemodynamic Characteristics of Patients With SARS-CoV-2: PiCCOVID Study,Recruiting,NA,NA,200,Anticipated,Bicetre Hospital,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-02-01T12:32:16Z,2021-02-01T12:32:16Z
NCT04503447,"ClinicalTrials.gov processed this data on January 29, 2021",8/4/2020,NA,NA,10/19/2020,8/6/2020,8/7/2020,Actual,NA,NA,NA,NA,NA,NA,10/19/2020,10/22/2020,Actual,1-Aug-20,Actual,8/1/2020,Sep-20,9/30/2020,9-Sep-20,Actual,9/9/2020,9-Sep-20,Actual,9/9/2020,NA,Observational,CovAb,,COVID-19 Seroprevalence Study in ITM Staff,Severe Acute Respiratory Syndrome Coronavirus (CoV) 2 (SARS-CoV-2) Seroprevalence Study in Institute of Tropical Medicine (ITM) Staff,Completed,NA,NA,330,Actual,"Institute of Tropical Medicine, Belgium",,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Serum
    ",NA,NA,NA,No,"Study population being only ITM staff members, individual participant data (IPD) cannot be shared due to privacy reasons",2021-02-01T12:07:38Z,2021-02-01T12:07:38Z
NCT04503525,"ClinicalTrials.gov processed this data on January 29, 2021",8/4/2020,NA,NA,8/6/2020,8/6/2020,8/7/2020,Actual,NA,NA,NA,NA,NA,NA,8/6/2020,8/7/2020,Actual,25-May-20,Actual,5/25/2020,Aug-20,8/31/2020,30-Jun-21,Anticipated,6/30/2021,25-May-21,Anticipated,5/25/2021,NA,Observational,DenutCOVID,,Nutritional Assessment of Hospitalized Patients With COVID-19,Nutritional Assessment of French Hospitalized Patients Infected With COVID-19,Recruiting,NA,NA,50,Anticipated,Lille Catholic University,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      The albuminemia in blood will be determined
    ",NA,NA,NA,No,NA,2021-02-01T12:07:37Z,2021-02-01T12:07:37Z
NCT04502108,"ClinicalTrials.gov processed this data on January 29, 2021",8/5/2020,NA,NA,8/6/2020,8/5/2020,8/6/2020,Actual,NA,NA,NA,NA,NA,NA,8/6/2020,8/10/2020,Actual,1-Apr-20,Actual,4/1/2020,Aug-20,8/31/2020,31-Dec-22,Anticipated,12/31/2022,31-Dec-22,Anticipated,12/31/2022,NA,Observational,NA,,Behavior During and After COVID-19 Crisis,Online Survey About Physical Activity and Nutrition During and After Coronavirus Pandemic,Recruiting,NA,NA,1000,Anticipated,Bern University of Applied Sciences,,NA,2,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,"Due to the anonymous data collection, there will be no individual participants' data available. The study protocol will be published in an internationally recognized journal.",2021-02-01T12:07:48Z,2021-02-01T12:07:48Z
NCT04501991,"ClinicalTrials.gov processed this data on January 29, 2021",8/5/2020,NA,NA,8/5/2020,8/5/2020,8/6/2020,Actual,NA,NA,NA,NA,NA,NA,8/5/2020,8/6/2020,Actual,11-Mar-20,Actual,3/11/2020,Aug-20,8/31/2020,30-Jun-20,Actual,6/30/2020,4-May-20,Actual,5/4/2020,NA,Observational,NA,,Short-term Impact of COVID-19 Lockdown on Metabolic Control of Type 2 Diabetes,Determining the Impact of COVID-19 Lockdown on Metabolic Control in Individuals With Type 2 Diabetes,Completed,NA,NA,114,Actual,University of Pisa,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-02-01T12:07:51Z,2021-02-01T12:07:51Z
NCT04501822,"ClinicalTrials.gov processed this data on January 29, 2021",7/28/2020,NA,NA,8/5/2020,8/5/2020,8/6/2020,Actual,NA,NA,NA,NA,NA,NA,8/5/2020,8/6/2020,Actual,19-Jul-20,Actual,7/19/2020,Aug-20,8/31/2020,31-Dec-21,Anticipated,12/31/2021,19-Jul-21,Anticipated,7/19/2021,NA,Observational,NA,,One-year Cardiac Follow-up of Patients With COVID-19 Pneumonia,One-year Cardiac Follow-up of Patients With COVID-19 Pneumonia,Recruiting,NA,NA,380,Anticipated,Tomsk National Research Medical Center of the Russian Academy of Sciences,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Whole blood
    ",NA,NA,NA,No,NA,2021-02-01T12:07:53Z,2021-02-01T12:07:53Z
NCT04501432,"ClinicalTrials.gov processed this data on January 29, 2021",7/29/2020,NA,NA,12/1/2020,8/5/2020,8/6/2020,Actual,NA,NA,NA,NA,NA,NA,12/1/2020,12/3/2020,Actual,14-Jul-20,Actual,7/14/2020,Dec-20,12/31/2020,24-Oct-20,Actual,10/24/2020,24-Oct-20,Actual,10/24/2020,NA,Observational,CODIS,,Cardiac Rehabilitation and Ongoing Physical Activity During COVID-19,Cardiac Rehabilitation and Ongoing Physical Activity During the Coronavirus Disease (COVID-19) Pandemic: An Exploratory Mixed-Methods Study,Completed,NA,NA,27,Actual,Ludwig Boltzmann Institute for Digital Health and Prevention,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,Samples Without DNA,"
      Blood samples
    ",NA,NA,NA,No,NA,2021-02-01T12:07:58Z,2021-02-01T12:07:58Z
NCT04500652,"ClinicalTrials.gov processed this data on January 29, 2021",7/24/2020,NA,NA,8/4/2020,8/4/2020,8/5/2020,Actual,NA,NA,NA,NA,NA,NA,8/4/2020,8/5/2020,Actual,27-Jun-20,Actual,6/27/2020,Aug-20,8/31/2020,1-Oct-20,Anticipated,10/1/2020,30-Aug-20,Anticipated,8/30/2020,NA,Observational,NA,,Mental Health Status and Related Factors Among Physical Medicine & Rehabilitation Physicians in the Covid-19 Pandemic,Evaluation of Mental Health Status and Related Factors Among Physical Medicine & Rehabilitation Physicians During the Covid-19 Pandemic,Recruiting,NA,NA,310,Anticipated,Dokuz Eylul University,,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:08:02Z,2021-02-01T12:08:02Z
NCT04500639,"ClinicalTrials.gov processed this data on January 29, 2021",8/4/2020,NA,NA,8/5/2020,8/4/2020,8/5/2020,Actual,NA,NA,NA,NA,NA,NA,8/5/2020,8/7/2020,Actual,23-Jul-20,Actual,7/23/2020,Aug-20,8/31/2020,31-Mar-23,Anticipated,3/31/2023,31-Dec-20,Anticipated,12/31/2020,NA,Observational,OTCâ„ž&COVID19,,Over-the-counter Medications & COVID-19,Do Common Medications Alter the Course of COVID-19?,Recruiting,NA,NA,14000,Anticipated,University of Alberta,,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,A data management plan is currently being drafted and will be posted on https://portagenetwork.ca/.,2021-02-01T12:08:03Z,2021-02-01T12:08:03Z
NCT04500600,"ClinicalTrials.gov processed this data on January 29, 2021",7/24/2020,NA,NA,8/4/2020,8/4/2020,8/5/2020,Actual,NA,NA,NA,NA,NA,NA,8/4/2020,8/5/2020,Actual,11-Jun-20,Actual,6/11/2020,Aug-20,8/31/2020,1-Jul-21,Anticipated,7/1/2021,1-Jul-21,Anticipated,7/1/2021,NA,Observational,NA,,Well-Being and Health-Related Quality of Life in Cancer Patients and Survivors During the COVID-19 Pandemic,Well-Being and Quality of Life in Cancer Patients and Survivors During the COVID-19 Pandemic,Recruiting,NA,NA,50000,Anticipated,M.D. Anderson Cancer Center,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:08:03Z,2021-02-01T12:08:03Z
NCT04498507,"ClinicalTrials.gov processed this data on January 29, 2021",8/1/2020,NA,NA,11/2/2020,8/3/2020,8/4/2020,Actual,NA,NA,NA,NA,NA,NA,11/2/2020,11/3/2020,Actual,16-Apr-20,Actual,4/16/2020,Nov-20,11/30/2020,30-Oct-20,Actual,10/30/2020,30-Oct-20,Actual,10/30/2020,NA,Observational,NA,,Psychosocial Outcomes in Families of COVID-19 ICU Patients,Psychosocial Outcomes in Families of Patients Admitted in ICU for COVID-19 During the Pandemic in Belgium,Completed,NA,NA,39,Actual,University of Liege,,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:08:18Z,2021-02-01T12:08:18Z
NCT04499300,"ClinicalTrials.gov processed this data on January 29, 2021",8/3/2020,NA,NA,8/5/2020,8/4/2020,8/5/2020,Actual,NA,NA,NA,NA,NA,NA,8/5/2020,8/7/2020,Actual,9-Jun-20,Actual,6/9/2020,Aug-20,8/31/2020,Dec-20,Anticipated,12/31/2020,Dec-20,Anticipated,12/31/2020,NA,Observational,NA,,Elderly Patients and COVID-19 Infection: a Cohort of Fifty Patients Over Ninety Years of Age,Elderly Patients and COVID-19 Infection: a Cohort of Fifty Patients Over Ninety Years of Age,Recruiting,NA,NA,50,Anticipated,Brugmann University Hospital,,NA,3,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:08:12Z,2021-02-01T12:08:12Z
NCT04498091,"ClinicalTrials.gov processed this data on January 29, 2021",8/3/2020,NA,NA,8/3/2020,8/3/2020,8/4/2020,Actual,NA,NA,NA,NA,NA,NA,8/3/2020,8/4/2020,Actual,15-Mar-20,Actual,3/15/2020,Aug-20,8/31/2020,Jul-21,Anticipated,7/31/2021,1-Jul-20,Actual,7/1/2020,NA,Observational,EPI CV COVID,,EPIdemiological Approaches to the Cardiovascular Consequences of COVID-19,EPIdemiological Approaches to the Cardiovascular Consequences of COVID-19,"Active, not recruiting",NA,NA,35,Actual,Centre Hospitalier Universitaire Dijon,,NA,4,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:08:20Z,2021-02-01T12:08:20Z
NCT04498065,"ClinicalTrials.gov processed this data on January 29, 2021",8/3/2020,NA,NA,8/3/2020,8/3/2020,8/4/2020,Actual,NA,NA,NA,NA,NA,NA,8/3/2020,8/4/2020,Actual,1-Mar-20,Actual,3/1/2020,Aug-20,8/31/2020,Jul-21,Anticipated,7/31/2021,1-Jul-20,Actual,7/1/2020,NA,Observational,DOMY COVID,,MYocardial DOmmages Related to COVID-19,MYocardial DOmmages Related to COVID-19,"Active, not recruiting",NA,NA,200,Actual,Centre Hospitalier Universitaire Dijon,,NA,2,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,NA,NA,2021-02-01T12:08:20Z,2021-02-01T12:08:20Z
NCT04498299,"ClinicalTrials.gov processed this data on January 29, 2021",7/31/2020,NA,NA,7/31/2020,7/31/2020,8/4/2020,Actual,NA,NA,NA,NA,NA,NA,7/31/2020,8/4/2020,Actual,1-Sep-20,Anticipated,9/1/2020,Jul-20,7/31/2020,30-Nov-20,Anticipated,11/30/2020,1-Oct-20,Anticipated,10/1/2020,NA,Observational,ECHO-vid,,Stress Echocardiography in Patients Recovery From Mild COVID-19 Illness,Stress Echocardiography in Patients Recovery From Mild COVID-19 Illness,Recruiting,NA,NA,30,Anticipated,Hospital Beneficencia Espanola de Puebla,,NA,NA,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,No,NA,2021-02-01T12:08:19Z,2021-02-01T12:08:19Z
NCT04498286,"ClinicalTrials.gov processed this data on January 29, 2021",8/3/2020,NA,NA,8/3/2020,8/3/2020,8/4/2020,Actual,NA,NA,NA,NA,NA,NA,8/3/2020,8/4/2020,Actual,6-Aug-20,Anticipated,8/6/2020,Aug-20,8/31/2020,1-Dec-21,Anticipated,12/1/2021,1-Nov-21,Anticipated,11/1/2021,NA,Observational,COMS-19,,COVID-19 and SARS-CoV-2 Antibodies in Multiple Sclerosis Patients,COVID-19 and SARS-CoV-2 Antibodies in Multiple Sclerosis Patients: a Large Study in the Amsterdam MS Cohort,Recruiting,NA,NA,800,Anticipated,VU University Medical Center,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,NA,2021-02-01T12:08:19Z,2021-02-01T12:08:19Z
NCT04497818,"ClinicalTrials.gov processed this data on January 29, 2021",8/1/2020,NA,NA,8/1/2020,8/1/2020,8/4/2020,Actual,NA,NA,NA,NA,NA,NA,8/1/2020,8/4/2020,Actual,16-Jun-20,Actual,6/16/2020,Aug-20,8/31/2020,25-Jul-20,Actual,7/25/2020,16-Jul-20,Actual,7/16/2020,NA,Observational,NA,,Correlation Fear of COVID-19 & Dental Treatment Anxiety,Correlation of Fear of COVID-19 Infection and Dental Treatment Anxiety Among Netizens: A Cross-sectional Study.,Completed,NA,NA,385,Actual,Qassim University,,NA,1,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,,NA,NA,NA,Undecided,The Research data will be available to the Principal Investigator. On requirement the data will be shared to whomsoever after consultation with the concerned higher authorities in the College of Applied Health sciences in Ar rass. The descriptive & analytical data will be used for scientific publication.,2021-02-01T12:08:23Z,2021-02-01T12:08:23Z
NCT04497779,"ClinicalTrials.gov processed this data on January 29, 2021",6/29/2020,NA,NA,9/17/2020,7/31/2020,8/4/2020,Actual,NA,NA,NA,NA,NA,NA,9/17/2020,9/21/2020,Actual,13-Jul-20,Actual,7/13/2020,Sep-20,9/30/2020,21-Aug-22,Anticipated,8/21/2022,21-Aug-21,Anticipated,8/21/2021,NA,Observational,NA,,Analysis of Coronavirus Disease 19 (COVID-19) Convalescent Plasma,Evaluation of Coronavirus Disease 19 (COVID-19) Convalescent Plasma,Recruiting,NA,NA,800,Anticipated,City of Hope Medical Center,,NA,1,NA,FALSE,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,FALSE,Samples With DNA,"
      Nasopharyngeal swab, blood samples
    ",NA,NA,NA,NA,NA,2021-02-01T12:08:23Z,2021-02-01T12:08:23Z
