nct_id,version,Date,Changes
NCT04334954,26,"May 9, 2020",Study Status
NCT04334954,27,"May 12, 2020",Study Status
NCT04334954,28,"May 13, 2020",Study Status
NCT04334954,29,"May 14, 2020",Study Status
NCT04334954,30,"May 15, 2020",Study Status
NCT04334954,31,"May 16, 2020",Study Status
NCT04334954,32,"May 19, 2020",Study Status
NCT04334954,33,"May 21, 2020",Study Status
NCT04334954,34,"May 22, 2020",Study Status
NCT04334954,35,"May 26, 2020",Study Status
NCT04334954,36,"May 27, 2020",Study Status
NCT04334954,37,"May 28, 2020",Study Status
NCT04334954,38,"May 29, 2020",Study Status
NCT04334954,39,"May 30, 2020",Study Status
NCT04334954,40,"June 4, 2020",Study Status
NCT04334954,41,"June 6, 2020",Study Status
NCT04334954,42,"June 11, 2020",Study Status
NCT04334954,43,"June 13, 2020",Study Status
NCT04334954,44,"June 16, 2020",Study Status
NCT04334954,45,"June 18, 2020",Study Status
NCT04334954,46,"June 19, 2020",Study Status
NCT04334954,47,"June 20, 2020",Study Status
NCT04334954,48,"June 23, 2020",Study Status
NCT04334954,49,"June 24, 2020",Study Status
NCT04334954,50,"June 25, 2020",Study Status
NCT04334954,51,"June 26, 2020",Study Status
NCT04334954,52,"June 27, 2020",Study Status
NCT04334954,53,"June 30, 2020",Study Status
NCT04334954,54,"July 1, 2020",Study Status
NCT04334954,55,"July 2, 2020",Study Status
NCT04334954,56,"July 4, 2020",Study Status
NCT04334954,57,"July 7, 2020",Study Status
NCT04334954,58,"July 8, 2020",Study Status
NCT04334954,59,"July 9, 2020",Study Status
NCT04334954,60,"July 10, 2020",Study Status
NCT04334954,61,"July 11, 2020",Study Status
NCT04334954,62,"July 14, 2020",Study Status
NCT04334954,63,"July 15, 2020",Study Status
NCT04334954,64,"July 16, 2020",Study Status
NCT04334954,65,"July 17, 2020",Study Status
NCT04334954,66,"July 18, 2020",Study Status
NCT04334954,67,"July 21, 2020",Study Status
NCT04334954,68,"July 22, 2020",Study Status
NCT04334954,69,"July 24, 2020",Study Status
NCT04334954,70,"July 25, 2020",Study Status
NCT04342702,1,"April 9, 2020",None (earliest Version on record)
NCT04342702,2,"April 30, 2020",Outcome Measures
NCT04342702,2,"April 30, 2020",Study Status
NCT04342702,3,"May 3, 2020",Outcome Measures
NCT04342702,3,"May 3, 2020",Study Status
NCT04338672,1,"April 7, 2020",None (earliest Version on record)
NCT04338672,2,"April 19, 2020",Recruitment Status
NCT04338672,2,"April 19, 2020", Study Status
NCT04338672,2,"April 19, 2020", Contacts/Locations
NCT04338672,2,"April 19, 2020", Study Design
NCT04338672,2,"April 19, 2020", Conditions
NCT04338672,2,"April 19, 2020",Oversight
NCT04337424,1,"April 5, 2020",None (earliest Version on record)
NCT04337424,2,"April 28, 2020",Recruitment Status
NCT04337424,2,"April 28, 2020", Study Status
NCT04337424,2,"April 28, 2020", Contacts/Locations
NCT04337424,2,"April 28, 2020",Oversight
NCT04337320,1,"April 6, 2020",None (earliest Version on record)
NCT04337320,2,"June 9, 2020",Recruitment Status
NCT04337320,2,"June 9, 2020", Study Status
NCT04337320,2,"June 9, 2020", Study Design
NCT04337320,2,"June 9, 2020", Sponsor/Collaborators
NCT04337320,2,"June 9, 2020", Study Identification
NCT04337320,2,"June 9, 2020", Conditions
NCT04337320,2,"June 9, 2020",Oversight
NCT04366765,1,"April 27, 2020",None (earliest Version on record)
NCT04366765,2,"April 30, 2020",Contacts/Locations
NCT04366765,2,"April 30, 2020", Conditions
NCT04366765,2,"April 30, 2020",Study Status
NCT04346602,1,"April 12, 2020",None (earliest Version on record)
NCT04339998,1,"April 6, 2020",None (earliest Version on record)
NCT04339998,2,"May 11, 2020",Recruitment Status
NCT04339998,2,"May 11, 2020", Study Status
NCT04339998,2,"May 11, 2020",Contacts/Locations
NCT04339387,1,"April 6, 2020",None (earliest Version on record)
NCT04337762,1,"April 7, 2020",None (earliest Version on record)
NCT04337762,2,"April 8, 2020",References
NCT04337762,2,"April 8, 2020",Study Status
NCT04337502,1,"April 6, 2020",None (earliest Version on record)
NCT04354558,1,"April 17, 2020",None (earliest Version on record)
NCT04354558,2,"July 24, 2020",Recruitment Status
NCT04354558,2,"July 24, 2020", Study Status
NCT04354558,2,"July 24, 2020",Contacts/Locations
NCT04347408,1,"April 11, 2020",None (earliest Version on record)
NCT04347408,2,"April 14, 2020",Study Description
NCT04347408,2,"April 14, 2020", Sponsor/Collaborators
NCT04347408,2,"April 14, 2020",Study Status
NCT04347408,3,"May 7, 2020",Groups
NCT04347408,3,"May 7, 2020",Interventions
NCT04347408,3,"May 7, 2020", Study Status
NCT04347408,3,"May 7, 2020", Eligibility
NCT04347408,3,"May 7, 2020", Study Identification
NCT04347408,3,"May 7, 2020", Study Design
NCT04347408,3,"May 7, 2020", Conditions
NCT04347408,3,"May 7, 2020", Study Description
NCT04347408,3,"May 7, 2020", Contacts/Locations
NCT04347408,3,"May 7, 2020",Outcome Measures
NCT04347408,4,"May 22, 2020",Recruitment Status
NCT04347408,4,"May 22, 2020", Study Status
NCT04347408,4,"May 22, 2020", Contacts/Locations
NCT04347408,4,"May 22, 2020",Oversight
NCT04347408,5,"June 2, 2020",Study Status
NCT04347408,5,"June 2, 2020",Contacts/Locations
NCT04347408,6,"June 12, 2020",Study Design
NCT04347408,6,"June 12, 2020",Study Status
NCT04343742,1,"April 9, 2020",None (earliest Version on record)
NCT04343742,2,"May 22, 2020",Study Status
NCT04343742,2,"May 22, 2020",Contacts/Locations
NCT04342637,1,"April 8, 2020",None (earliest Version on record)
NCT04342637,2,"April 19, 2020",Recruitment Status
NCT04342637,2,"April 19, 2020", Contacts/Locations
NCT04342637,2,"April 19, 2020",Study Status
NCT04342637,3,"May 17, 2020",Study Status
NCT04342637,4,"May 19, 2020",Recruitment Status
NCT04342637,4,"May 19, 2020", Study Status
NCT04342637,4,"May 19, 2020", Contacts/Locations
NCT04342637,4,"May 19, 2020",Study Design
NCT04339634,1,"April 8, 2020",None (earliest Version on record)
NCT04339634,2,"April 11, 2020",Contacts/Locations
NCT04339634,2,"April 11, 2020",Study Status
NCT04339608,1,"April 7, 2020",None (earliest Version on record)
NCT04338932,1,"April 7, 2020",None (earliest Version on record)
NCT04338932,2,"April 23, 2020",Outcome Measures
NCT04338932,2,"April 23, 2020", Study Description
NCT04338932,2,"April 23, 2020",Study Status
NCT04338932,3,"May 16, 2020",Recruitment Status
NCT04338932,3,"May 16, 2020", Study Status
NCT04338932,3,"May 16, 2020", Contacts/Locations
NCT04338932,3,"May 16, 2020", Study Design
NCT04338932,3,"May 16, 2020",Oversight
NCT04338945,1,"April 7, 2020",None (earliest Version on record)
NCT04338945,2,"April 8, 2020",Study Identification
NCT04338945,2,"April 8, 2020", Contacts/Locations
NCT04338945,2,"April 8, 2020", Study Description
NCT04338945,2,"April 8, 2020",Study Status
NCT04338945,3,"May 19, 2020",Recruitment Status
NCT04338945,3,"May 19, 2020", Study Status
NCT04338945,3,"May 19, 2020",Study Design
NCT04338945,4,"July 23, 2020",Sponsor/Collaborators
NCT04338945,4,"July 23, 2020", Study Status
NCT04338945,4,"July 23, 2020",Study Identification
NCT04347928,1,"April 14, 2020",None (earliest Version on record)
NCT04347928,2,"May 19, 2020",Recruitment Status
NCT04347928,2,"May 19, 2020", Study Status
NCT04347928,2,"May 19, 2020", Contacts/Locations
NCT04347928,2,"May 19, 2020",Oversight
NCT04347460,1,"April 11, 2020",None (earliest Version on record)
NCT04343339,1,"April 8, 2020",None (earliest Version on record)
NCT04343339,2,"April 13, 2020",Outcome Measures
NCT04343339,2,"April 13, 2020", Study Identification
NCT04343339,2,"April 13, 2020", Conditions
NCT04343339,2,"April 13, 2020", Study Description
NCT04343339,2,"April 13, 2020",Study Status
NCT04342884,1,"April 8, 2020",None (earliest Version on record)
NCT04342884,2,"April 27, 2020",Recruitment Status
NCT04342884,2,"April 27, 2020", Study Status
NCT04342884,2,"April 27, 2020",Contacts/Locations
NCT04342884,3,"June 10, 2020",Recruitment Status
NCT04342884,3,"June 10, 2020", Study Status
NCT04342884,3,"June 10, 2020",Contacts/Locations
NCT04342104,1,"April 8, 2020",None (earliest Version on record)
NCT04342104,2,"April 9, 2020",Groups
NCT04342104,2,"April 9, 2020",Interventions
NCT04342104,2,"April 9, 2020", Contacts/Locations
NCT04342104,2,"April 9, 2020", Study Design
NCT04342104,2,"April 9, 2020",Study Status
NCT04341714,1,"April 8, 2020",None (earliest Version on record)
NCT04341714,2,"May 25, 2020",Outcome Measures
NCT04341714,2,"May 25, 2020", Study Status
NCT04341714,2,"May 25, 2020",Study Design
NCT04339686,1,"April 8, 2020",None (earliest Version on record)
NCT04339686,2,"April 9, 2020",Study Identification
NCT04339686,2,"April 9, 2020",Study Status
NCT04339686,3,"April 27, 2020",Recruitment Status
NCT04339686,3,"April 27, 2020", Study Status
NCT04339686,3,"April 27, 2020",Contacts/Locations
NCT04343404,1,"April 8, 2020",None (earliest Version on record)
NCT04343404,2,"June 25, 2020",Recruitment Status
NCT04343404,2,"June 25, 2020", Study Status
NCT04343404,2,"June 25, 2020", Contacts/Locations
NCT04343404,2,"June 25, 2020", Study Identification
NCT04343404,2,"June 25, 2020",Study Design
NCT04339790,1,"April 8, 2020",None (earliest Version on record)
NCT04339790,2,"April 9, 2020",Study Status
NCT04339790,3,"April 10, 2020",Study Status
NCT04339790,4,"April 11, 2020",Study Status
NCT04339790,4,"April 11, 2020",Study Description
NCT04339790,5,"April 14, 2020",Study Status
NCT04339790,6,"April 18, 2020",Contacts/Locations
NCT04339790,6,"April 18, 2020", Study Status
NCT04339790,6,"April 18, 2020",Study Description
NCT04339790,7,"April 21, 2020",Study Status
NCT04339790,7,"April 21, 2020",Contacts/Locations
NCT04339790,8,"April 23, 2020",Study Status
NCT04339790,9,"April 24, 2020",Study Status
NCT04339790,10,"April 25, 2020",Study Status
NCT04339790,11,"April 28, 2020",Study Status
NCT04339790,12,"April 29, 2020",Study Status
NCT04339790,13,"April 30, 2020",Study Status
NCT04339790,14,"May 1, 2020",Study Status
NCT04339790,15,"May 2, 2020",Study Status
NCT04339790,16,"May 5, 2020",Study Status
NCT04339790,17,"May 6, 2020",Study Status
NCT04339790,18,"May 7, 2020",Study Status
NCT04339790,19,"May 8, 2020",Study Status
NCT04339790,20,"May 9, 2020",Study Status
NCT04339790,21,"May 12, 2020",Study Status
NCT04339790,22,"May 13, 2020",Study Status
NCT04339790,23,"May 14, 2020",Study Status
NCT04339790,24,"May 15, 2020",Study Status
NCT04339790,25,"May 16, 2020",Study Status
NCT04339790,26,"May 19, 2020",Study Status
NCT04339790,26,"May 19, 2020", Study Design
NCT04339790,26,"May 19, 2020",Study Description
NCT04339790,27,"May 21, 2020",Study Status
NCT04339790,28,"May 22, 2020",Study Status
NCT04339790,29,"May 26, 2020",Study Status
NCT04339790,30,"May 27, 2020",Study Status
NCT04339790,31,"May 28, 2020",Study Status
NCT04339790,32,"May 29, 2020",Study Status
NCT04339790,33,"May 30, 2020",Study Status
NCT04339790,34,"June 4, 2020",Study Status
NCT04339790,35,"June 6, 2020",Study Status
NCT04339790,36,"June 11, 2020",Study Status
NCT04339790,37,"June 13, 2020",Study Status
NCT04339790,38,"June 16, 2020",Study Status
NCT04339790,39,"June 18, 2020",Study Status
NCT04339790,40,"June 19, 2020",Study Status
NCT04339790,41,"June 20, 2020",Study Status
NCT04339790,42,"June 23, 2020",Study Status
NCT04339790,43,"June 24, 2020",Study Status
NCT04339790,44,"June 25, 2020",Study Status
NCT04339790,45,"June 26, 2020",Study Status
NCT04339790,46,"June 27, 2020",Study Status
NCT04339790,47,"June 30, 2020",Study Status
NCT04339790,48,"July 1, 2020",Study Status
NCT04339790,49,"July 2, 2020",Study Status
NCT04339790,50,"July 4, 2020",Study Status
NCT04339790,51,"July 7, 2020",Study Status
NCT04339790,52,"July 8, 2020",Study Status
NCT04339790,53,"July 9, 2020",Study Status
NCT04339790,54,"July 10, 2020",Study Status
NCT04339790,55,"July 11, 2020",Study Status
NCT04339790,56,"July 14, 2020",Study Status
NCT04339790,57,"July 15, 2020",Study Status
NCT04339790,58,"July 16, 2020",Study Status
NCT04339790,59,"July 17, 2020",Study Status
NCT04339790,60,"July 18, 2020",Study Status
NCT04339790,61,"July 21, 2020",Study Status
NCT04339790,62,"July 22, 2020",Study Status
NCT04339790,63,"July 24, 2020",Study Status
NCT04339790,64,"July 25, 2020",Study Status
NCT04342195,1,"April 8, 2020",None (earliest Version on record)
NCT04342195,2,"April 10, 2020",Recruitment Status
NCT04342195,2,"April 10, 2020", Study Status
NCT04342195,2,"April 10, 2020",Contacts/Locations
NCT04342195,3,"July 7, 2020",Study Status
NCT04342195,3,"July 7, 2020", Contacts/Locations
NCT04342195,3,"July 7, 2020",Study Design
NCT04352634,1,"April 16, 2020",None (earliest Version on record)
NCT04352634,2,"May 4, 2020",Recruitment Status
NCT04352634,2,"May 4, 2020", Study Status
NCT04352634,2,"May 4, 2020", Contacts/Locations
NCT04352634,2,"May 4, 2020",Oversight
NCT04352634,3,"May 8, 2020",Contacts/Locations
NCT04352634,3,"May 8, 2020",Study Status
NCT04352634,4,"May 21, 2020",Contacts/Locations
NCT04352634,4,"May 21, 2020",Study Status
NCT04352634,5,"July 2, 2020",Study Status
NCT04352634,5,"July 2, 2020",Contacts/Locations
NCT04352634,6,"July 6, 2020",Contacts/Locations
NCT04352634,6,"July 6, 2020",Study Status
NCT04352634,7,"July 13, 2020",Contacts/Locations
NCT04352634,7,"July 13, 2020",Study Status
NCT04358952,1,"April 20, 2020",None (earliest Version on record)
NCT04357847,1,"April 17, 2020",None (earliest Version on record)
NCT04352556,1,"April 16, 2020",None (earliest Version on record)
NCT04352556,2,"April 30, 2020",Outcome Measures
NCT04352556,2,"April 30, 2020", Contacts/Locations
NCT04352556,2,"April 30, 2020", Eligibility
NCT04352556,2,"April 30, 2020", Study Description
NCT04352556,2,"April 30, 2020",Study Status
NCT04350710,1,"April 14, 2020",None (earliest Version on record)
NCT04347824,1,"April 13, 2020",None (earliest Version on record)
NCT04347824,2,"April 26, 2020",Recruitment Status
NCT04347824,2,"April 26, 2020", Contacts/Locations
NCT04347824,2,"April 26, 2020", Study Status
NCT04347824,2,"April 26, 2020",Oversight
NCT04347824,3,"May 8, 2020",Study Status
NCT04347824,3,"May 8, 2020",Groups
NCT04347824,3,"May 8, 2020",Interventions
NCT04347824,4,"June 2, 2020",Outcome Measures
NCT04347824,4,"June 2, 2020", Eligibility
NCT04347824,4,"June 2, 2020", Study Status
NCT04347824,4,"June 2, 2020", References
NCT04347824,4,"June 2, 2020",Groups
NCT04347824,4,"June 2, 2020",Interventions
NCT04344327,1,"April 13, 2020",None (earliest Version on record)
NCT04344327,2,"April 24, 2020",Recruitment Status
NCT04344327,2,"April 24, 2020", Contacts/Locations
NCT04344327,2,"April 24, 2020", Study Status
NCT04344327,2,"April 24, 2020", Study Design
NCT04344327,2,"April 24, 2020", Study Identification
NCT04344327,2,"April 24, 2020",Outcome Measures
NCT04344197,1,"April 9, 2020",None (earliest Version on record)
NCT04344145,1,"April 9, 2020",None (earliest Version on record)
NCT04344145,2,"April 16, 2020",Recruitment Status
NCT04344145,2,"April 16, 2020", Study Status
NCT04344145,2,"April 16, 2020", Contacts/Locations
NCT04344145,2,"April 16, 2020", Outcome Measures
NCT04344145,2,"April 16, 2020",Oversight
NCT04344145,3,"May 28, 2020",Contacts/Locations
NCT04344145,3,"May 28, 2020", Study Description
NCT04344145,3,"May 28, 2020",Study Status
NCT04344145,4,"June 10, 2020",Recruitment Status
NCT04344145,4,"June 10, 2020", Study Status
NCT04344145,4,"June 10, 2020", Contacts/Locations
NCT04344145,4,"June 10, 2020",Study Design
NCT04344119,1,"April 10, 2020",None (earliest Version on record)
NCT04344119,2,"May 12, 2020",Study Status
NCT04344119,2,"May 12, 2020",Study Identification
NCT04343898,1,"April 10, 2020",None (earliest Version on record)
NCT04343898,2,"April 13, 2020",Contacts/Locations
NCT04343898,2,"April 13, 2020",Study Status
NCT04343898,3,"April 15, 2020",Contacts/Locations
NCT04343898,3,"April 15, 2020",Study Status
NCT04343898,4,"April 29, 2020",Study Status
NCT04343898,5,"April 29, 2020",Sponsor/Collaborators
NCT04343898,5,"April 29, 2020",Study Status
NCT04343898,6,"May 4, 2020",Study Status
NCT04343898,6,"May 4, 2020",Sponsor/Collaborators
NCT04343898,7,"May 5, 2020",Outcome Measures
NCT04343898,7,"May 5, 2020", Study Design
NCT04343898,7,"May 5, 2020",Study Status
NCT04343781,1,"April 9, 2020",None (earliest Version on record)
NCT04343781,2,"April 11, 2020",Conditions
NCT04343781,2,"April 11, 2020",Study Status
NCT04343781,3,"June 12, 2020",Study Status
NCT04346342,1,"April 14, 2020",None (earliest Version on record)
NCT04346342,2,"June 29, 2020",Study Status
NCT04346342,2,"June 29, 2020", Study Description
NCT04346342,2,"June 29, 2020", Documents
NCT04346342,2,"June 29, 2020", Eligibility
NCT04346342,2,"June 29, 2020",Outcome Measures
NCT04346342,3,"July 2, 2020",Documents
NCT04346342,3,"July 2, 2020", Study Status
NCT04346342,3,"July 2, 2020",Contacts/Locations
NCT04347850,1,"April 13, 2020",None (earliest Version on record)
NCT04347850,2,"April 15, 2020",Conditions
NCT04347850,2,"April 15, 2020", Study Status
NCT04347850,2,"April 15, 2020",Study Identification
NCT04347850,3,"July 6, 2020",Study Status
NCT04347850,3,"July 6, 2020",Outcome Measures
NCT04381312,1,"May 7, 2020",None (earliest Version on record)
NCT04352517,1,"April 15, 2020",None (earliest Version on record)
NCT04352517,2,"April 17, 2020",Outcome Measures
NCT04352517,2,"April 17, 2020", Sponsor/Collaborators
NCT04352517,2,"April 17, 2020",Study Status
NCT04347070,1,"April 10, 2020",None (earliest Version on record)
NCT04347070,2,"April 15, 2020",Outcome Measures
NCT04347070,2,"April 15, 2020", Study Description
NCT04347070,2,"April 15, 2020", Conditions
NCT04347070,2,"April 15, 2020",Study Status
NCT04346212,1,"April 14, 2020",None (earliest Version on record)
NCT04346212,2,"April 20, 2020",Recruitment Status
NCT04346212,2,"April 20, 2020", Study Status
NCT04346212,2,"April 20, 2020", Contacts/Locations
NCT04346212,2,"April 20, 2020", Oversight
NCT04346212,2,"April 20, 2020",Sponsor/Collaborators
NCT04345640,1,"April 13, 2020",None (earliest Version on record)
NCT04345640,2,"April 14, 2020",Recruitment Status
NCT04345640,2,"April 14, 2020", Contacts/Locations
NCT04345640,2,"April 14, 2020", Study Status
NCT04345640,2,"April 14, 2020", Groups
NCT04345640,2,"April 14, 2020",Interventions
NCT04345640,2,"April 14, 2020",Oversight
NCT04345315,1,"April 10, 2020",None (earliest Version on record)
NCT04345315,2,"April 14, 2020",Study Status
NCT04345315,2,"April 14, 2020",Study Identification
NCT04345159,1,"April 10, 2020",None (earliest Version on record)
NCT04345159,2,"April 17, 2020",Groups
NCT04345159,2,"April 17, 2020",Interventions
NCT04345159,2,"April 17, 2020", Study Identification
NCT04345159,2,"April 17, 2020", Oversight
NCT04345159,2,"April 17, 2020",Study Status
NCT04345159,3,"May 12, 2020",Recruitment Status
NCT04345159,3,"May 12, 2020", Study Status
NCT04345159,3,"May 12, 2020", Contacts/Locations
NCT04345159,3,"May 12, 2020",Study Design
NCT04344171,1,"April 13, 2020",None (earliest Version on record)
NCT04344171,2,"April 18, 2020",Contacts/Locations
NCT04344171,2,"April 18, 2020",Study Status
NCT04346121,1,"April 10, 2020",None (earliest Version on record)
NCT04346121,2,"June 8, 2020",Recruitment Status
NCT04346121,2,"June 8, 2020", Study Status
NCT04346121,2,"June 8, 2020",Contacts/Locations
NCT04346121,3,"June 25, 2020",Study Status
NCT04346121,3,"June 25, 2020", Outcome Measures
NCT04346121,3,"June 25, 2020",Contacts/Locations
NCT04351711,1,"April 14, 2020",None (earliest Version on record)
NCT04351711,2,"June 29, 2020",Recruitment Status
NCT04351711,2,"June 29, 2020", Study Status
NCT04351711,2,"June 29, 2020", Eligibility
NCT04351711,2,"June 29, 2020",Contacts/Locations
NCT04344964,1,"April 10, 2020",None (earliest Version on record)
NCT04344964,2,"April 13, 2020",Eligibility
NCT04344964,2,"April 13, 2020", Outcome Measures
NCT04344964,2,"April 13, 2020",Study Status
NCT04344964,3,"July 8, 2020",Recruitment Status
NCT04344964,3,"July 8, 2020", Study Status
NCT04344964,3,"July 8, 2020", Contacts/Locations
NCT04344964,3,"July 8, 2020",Study Design
NCT04347694,1,"April 14, 2020",None (earliest Version on record)
NCT04347694,2,"April 20, 2020",Recruitment Status
NCT04347694,2,"April 20, 2020", Study Status
NCT04347694,2,"April 20, 2020", Study Identification
NCT04347694,2,"April 20, 2020",Contacts/Locations
NCT04353934,1,"April 16, 2020",None (earliest Version on record)
NCT04353934,2,"July 14, 2020",Study Status
NCT04353934,2,"July 14, 2020",Study Description
NCT04373889,1,"May 4, 2020",None (earliest Version on record)
NCT04356560,1,"April 21, 2020",None (earliest Version on record)
NCT04356560,2,"April 22, 2020",Sponsor/Collaborators
NCT04356560,2,"April 22, 2020",Study Status
NCT04354584,1,"April 19, 2020",None (earliest Version on record)
NCT04352582,1,"April 15, 2020",None (earliest Version on record)
NCT04349163,1,"April 15, 2020",None (earliest Version on record)
NCT04349163,2,"April 15, 2020",Contacts/Locations
NCT04349163,2,"April 15, 2020", Outcome Measures
NCT04349163,2,"April 15, 2020", Study Identification
NCT04349163,2,"April 15, 2020",Study Status
NCT04349163,3,"May 10, 2020",Recruitment Status
NCT04349163,3,"May 10, 2020", Study Status
NCT04349163,3,"May 10, 2020",Contacts/Locations
NCT04349202,1,"April 13, 2020",None (earliest Version on record)
NCT04349202,2,"April 26, 2020",Study Status
NCT04348214,1,"April 14, 2020",None (earliest Version on record)
NCT04348214,2,"April 15, 2020",Outcome Measures
NCT04348214,2,"April 15, 2020", Sponsor/Collaborators
NCT04348214,2,"April 15, 2020", Study Description
NCT04348214,2,"April 15, 2020", Study Status
NCT04348214,2,"April 15, 2020",Study Identification
NCT04348214,3,"April 17, 2020",Contacts/Locations
NCT04348214,3,"April 17, 2020",Study Status
NCT04348214,4,"May 31, 2020",Recruitment Status
NCT04348214,4,"May 31, 2020", Study Status
NCT04348214,4,"May 31, 2020", Contacts/Locations
NCT04348214,4,"May 31, 2020",Study Identification
NCT04346264,1,"April 13, 2020",None (earliest Version on record)
NCT04346264,2,"April 14, 2020",Conditions
NCT04346264,2,"April 14, 2020",Study Status
NCT04346056,1,"April 14, 2020",None (earliest Version on record)
NCT04346056,2,"April 15, 2020",Sponsor/Collaborators
NCT04346056,2,"April 15, 2020",Study Status
NCT04346056,3,"April 15, 2020",Sponsor/Collaborators
NCT04346056,3,"April 15, 2020",Study Status
NCT04346056,4,"April 17, 2020",Recruitment Status
NCT04346056,4,"April 17, 2020", Study Status
NCT04346056,4,"April 17, 2020", Contacts/Locations
NCT04346056,4,"April 17, 2020",Conditions
NCT04348552,1,"April 13, 2020",None (earliest Version on record)
NCT04348552,2,"June 8, 2020",Recruitment Status
NCT04348552,2,"June 8, 2020", Study Status
NCT04348552,2,"June 8, 2020",Contacts/Locations
NCT04348552,3,"June 25, 2020",Study Status
NCT04348552,3,"June 25, 2020", Outcome Measures
NCT04348552,3,"June 25, 2020",Contacts/Locations
NCT04344977,1,"April 13, 2020",None (earliest Version on record)
NCT04344977,2,"April 20, 2020",Sponsor/Collaborators
NCT04344977,2,"April 20, 2020", Eligibility
NCT04344977,2,"April 20, 2020", Groups
NCT04344977,2,"April 20, 2020",Interventions
NCT04344977,2,"April 20, 2020", Study Design
NCT04344977,2,"April 20, 2020",Study Status
NCT04344977,3,"April 22, 2020",Recruitment Status
NCT04344977,3,"April 22, 2020", Study Status
NCT04344977,3,"April 22, 2020",Contacts/Locations
NCT04344977,4,"April 23, 2020",Study Description
NCT04344977,4,"April 23, 2020", Study Status
NCT04344977,4,"April 23, 2020",Study Identification
NCT04344977,5,"April 27, 2020",Contacts/Locations
NCT04344977,5,"April 27, 2020",Study Status
NCT04344977,6,"May 6, 2020",Study Description
NCT04344977,6,"May 6, 2020", Study Status
NCT04344977,6,"May 6, 2020",Study Identification
NCT04344977,7,"May 6, 2020",Eligibility
NCT04344977,7,"May 6, 2020",Study Status
NCT04344977,8,"May 22, 2020",Eligibility
NCT04344977,8,"May 22, 2020", Study Description
NCT04344977,8,"May 22, 2020",Study Status
NCT04344977,9,"June 2, 2020",Study Status
NCT04344977,9,"June 2, 2020",Contacts/Locations
NCT04344977,10,"June 3, 2020",Study Status
NCT04344977,11,"June 8, 2020",Contacts/Locations
NCT04344977,11,"June 8, 2020",Study Status
NCT04344977,12,"July 1, 2020",Contacts/Locations
NCT04344977,12,"July 1, 2020",Study Status
NCT04386369,1,"May 12, 2020",None (earliest Version on record)
NCT04386369,2,"June 11, 2020",Recruitment Status
NCT04386369,2,"June 11, 2020", Study Status
NCT04386369,2,"June 11, 2020", Contacts/Locations
NCT04386369,2,"June 11, 2020",Study Design
NCT04352699,1,"April 17, 2020",None (earliest Version on record)
NCT04352699,2,"May 12, 2020",Recruitment Status
NCT04352699,2,"May 12, 2020", Study Status
NCT04352699,2,"May 12, 2020", Contacts/Locations
NCT04352699,2,"May 12, 2020", Study Design
NCT04352699,2,"May 12, 2020",Study Identification
NCT04352699,3,"May 14, 2020",Study Status
NCT04352491,1,"April 16, 2020",None (earliest Version on record)
NCT04352491,2,"April 20, 2020",Recruitment Status
NCT04352491,2,"April 20, 2020", Study Status
NCT04352491,2,"April 20, 2020", Outcome Measures
NCT04352491,2,"April 20, 2020",Contacts/Locations
NCT04352491,3,"May 28, 2020",Study Status
NCT04352491,4,"June 16, 2020",Recruitment Status
NCT04352491,4,"June 16, 2020", Study Status
NCT04352491,4,"June 16, 2020", Contacts/Locations
NCT04352491,4,"June 16, 2020",Study Design
NCT04351568,1,"April 15, 2020",None (earliest Version on record)
NCT04351568,2,"June 1, 2020",Recruitment Status
NCT04351568,2,"June 1, 2020", Study Status
NCT04351568,2,"June 1, 2020",Contacts/Locations
NCT04351399,1,"April 16, 2020",None (earliest Version on record)
NCT04351399,2,"April 17, 2020",Outcome Measures
NCT04351399,2,"April 17, 2020", Groups
NCT04351399,2,"April 17, 2020",Interventions
NCT04351399,2,"April 17, 2020", Conditions
NCT04351399,2,"April 17, 2020", Study Description
NCT04351399,2,"April 17, 2020",Study Status
NCT04351399,3,"May 20, 2020",Recruitment Status
NCT04351399,3,"May 20, 2020", Study Status
NCT04351399,3,"May 20, 2020", Contacts/Locations
NCT04351399,3,"May 20, 2020", Study Design
NCT04351399,3,"May 20, 2020",Oversight
NCT04350073,1,"April 15, 2020",None (earliest Version on record)
NCT04350073,2,"April 20, 2020",Recruitment Status
NCT04350073,2,"April 20, 2020", Study Status
NCT04350073,2,"April 20, 2020", Contacts/Locations
NCT04350073,2,"April 20, 2020",Oversight
NCT04350073,3,"June 4, 2020",Study Design
NCT04350073,3,"June 4, 2020", Eligibility
NCT04350073,3,"June 4, 2020", Groups
NCT04350073,3,"June 4, 2020",Interventions
NCT04350073,3,"June 4, 2020",Study Status
NCT04349540,1,"April 14, 2020",None (earliest Version on record)
NCT04347876,1,"April 14, 2020",None (earliest Version on record)
NCT04386109,1,"May 12, 2020",None (earliest Version on record)
NCT04353609,1,"April 17, 2020",None (earliest Version on record)
NCT04353609,2,"April 21, 2020",Recruitment Status
NCT04353609,2,"April 21, 2020", Study Status
NCT04353609,2,"April 21, 2020",Contacts/Locations
NCT04353401,1,"April 15, 2020",None (earliest Version on record)
NCT04353011,1,"April 15, 2020",None (earliest Version on record)
NCT04353011,2,"May 6, 2020",Recruitment Status
NCT04353011,2,"May 6, 2020", Study Status
NCT04353011,2,"May 6, 2020", Contacts/Locations
NCT04353011,2,"May 6, 2020",Oversight
