concept_id_1,concept_id_2,relationship_id.x,valid_start_date.x,valid_end_date.x,invalid_reason.x,concept_name.x,domain_id.x,vocabulary_id.x,concept_class_id.x,standard_concept.x,concept_code.x,valid_start_date.y,valid_end_date.y,invalid_reason.y,concept_name.y,domain_id.y,vocabulary_id.y,concept_class_id.y,standard_concept.y,concept_code.y,valid_start_date.x.x,valid_end_date.x.x,invalid_reason.x.x,cdcid,relationship_id.y,valid_start_date.y.y,valid_end_date.y.y,invalid_reason.y.y,concept_name,target_cid
44781661,19025280,Maps to,20190113,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,55785012311,20190101,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
35304872,19025280,Maps to,20190616,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,13859000104,20190601,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
1753474,19025280,Maps to,20190331,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,69216000106,20190501,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
585516,19025280,Maps to,20190513,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,66698000106,20190501,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
585515,19025280,Maps to,20190513,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,66698000105,20190501,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
585503,19025280,Maps to,20190513,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,65915012301,20190501,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
36009120,19025280,Maps to,20190513,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,43713000106,20190501,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
585486,19025280,Maps to,20190513,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,55858000110,20190501,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45373234,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,20703107202,20070601,20110101,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45380564,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,60208107302,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45258245,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,53510031322,20070601,20110101,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45339012,19078461,Maps to,20071001,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,16590012330,20071001,20161001,D,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45312377,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,59863032503,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45312347,19078461,Maps to,20110606,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,59779029112,20110601,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45304208,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,10867000102,20070601,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45249298,19078461,Maps to,20080801,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,363029114,20080801,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45245644,19078461,Maps to,20090706,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,65162056510,20090701,20130901,D,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45279622,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,64126123404,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45278551,19025280,Maps to,20100907,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,60881055506,20100901,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45227807,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,62740000102,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45283131,19079658,Maps to,20070801,20991231,NA,Spironolactone 25 MG Oral Tablet,Drug,NDC,11-digit NDC,,247169590,20070801,20991231,,Spironolactone 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,313096,19700101,20991231,,NA,NA,NA,NA,NA,NA,19079658
45221636,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,44363181505,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45235796,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,10189000114,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45245118,715236,Maps to,20110207,20991231,NA,Baclofen 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,63629319308,20110201,20991231,,Baclofen 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197392,19700101,20991231,,NA,NA,NA,NA,NA,NA,715236
45324106,19025280,Maps to,20100301,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,46123000208,20100301,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45346689,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,61356000106,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45355629,19079658,Maps to,19700101,20991231,NA,Spironolactone 25 MG Oral Tablet,Drug,NDC,11-digit NDC,,11822503301,20070601,20110101,D,Spironolactone 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,313096,19700101,20991231,,NA,NA,NA,NA,NA,NA,19079658
45347723,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,63965000102,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45347722,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,63965000101,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45347721,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,63961010017,20070601,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45358268,1514458,Maps to,19700101,20991231,NA,Nandrolone 25 MG/ML Injectable Solution,Drug,NDC,11-digit NDC,,46199041005,20070601,20110101,D,Nandrolone 25 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,315155,19700101,20991231,,NA,NA,NA,NA,NA,NA,1514458
45325156,19078461,Maps to,20100104,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,50844039315,20100101,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45379249,19078461,Maps to,20110705,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,57910040002,20110701,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45363145,19025280,Maps to,20070904,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,58499085207,20070901,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45339584,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,25336556302,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45209605,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,59097000103,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45227229,19025280,Maps to,20100802,20991231,NA,Oxygen 99.5 % Gas for Inhalation,Drug,NDC,11-digit NDC,,60607000106,20100801,20120701,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45171753,19025280,Maps to,20110801,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,51607000101,20110801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45228218,40235220,Maps to,20110906,20991231,NA,Dextromethorphan Hydrobromide 3 MG/ML Oral Solution,Drug,NDC,11-digit NDC,,63868006904,20110901,20991231,,Dextromethorphan Hydrobromide 3 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,1090496,20110306,20991231,,NA,NA,NA,NA,NA,NA,40235220
45133489,19078461,Maps to,20111025,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,11917004945,20160801,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45174117,19078461,Maps to,20120507,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,56062007478,20120501,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45175343,19025280,Maps to,20130304,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,59579000125,20130101,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45082623,19078461,Maps to,20090706,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,11845010721,20090701,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45104412,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,53742000111,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45100296,19025280,Maps to,20100607,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,21503000102,20100601,20130401,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45099921,19078461,Maps to,20120904,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,15127039315,20120901,20131001,D,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45090386,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,59863032501,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45031252,19025280,Maps to,20110103,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,10698000108,20110101,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45054957,19025280,Maps to,20100802,20991231,NA,Oxygen 99.2 % Gas for Inhalation,Drug,NDC,11-digit NDC,,57236000108,20100801,20100801,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45035874,19025280,Maps to,20110103,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,52374000108,20110101,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45046460,19078461,Maps to,19700101,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,904791461,20070601,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45045613,40165144,Maps to,20120507,20991231,NA,Propafenone Hydrochloride 225 MG Oral Tablet,Drug,NDC,11-digit NDC,,603544925,20120301,20991231,,Propafenone Hydrochloride 225 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,861427,20090906,20991231,,NA,NA,NA,NA,NA,NA,40165144
45056193,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,59247100002,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44999095,19078461,Maps to,19700101,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,37205064771,20070601,20110101,D,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45044122,1125357,Maps to,19700101,20991231,NA,Acetaminophen 120 MG Rectal Suppository,Drug,NDC,11-digit NDC,,247022810,20070601,20110101,D,Acetaminophen 120 MG Rectal Suppository,Drug,RxNorm,Clinical Drug,S,198434,19700101,20991231,,NA,NA,NA,NA,NA,NA,1125357
45051774,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,49799000101,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45055728,40167224,Maps to,20091207,20991231,NA,Neomycin Sulfate 500 MG Oral Tablet,Drug,NDC,11-digit NDC,,58016076735,20091201,20120601,D,Neomycin Sulfate 500 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,866042,20091101,20991231,,NA,NA,NA,NA,NA,NA,40167224
45137157,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,51068012301,20070601,20110101,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45118246,40161859,Maps to,20100104,20991231,NA,quackgrass pollen extract 50 MG/ML Injectable Solution,Drug,NDC,11-digit NDC,,36987231602,20100101,20991231,,quackgrass pollen extract 50 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,852346,20090705,20991231,,NA,NA,NA,NA,NA,NA,40161859
45157980,19025280,Maps to,20100907,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,58021000103,20100901,20160901,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45151564,19025280,Maps to,20120507,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,24533000104,20120301,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45121506,19025280,Maps to,20111205,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,53773000103,20111201,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44972341,19078461,Maps to,20110906,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,63868098324,20110901,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
44933443,40175377,Maps to,20100405,20991231,NA,Protriptyline Hydrochloride 10 MG Oral Tablet [Vivactil],Drug,NDC,11-digit NDC,,51285059402,20100401,20171101,D,Protriptyline Hydrochloride 10 MG Oral Tablet [Vivactil],Drug,RxNorm,Branded Drug,S,905170,20100404,20991231,,40175376,Tradename of,20100405,20991231,NA,Protriptyline Hydrochloride 10 MG Oral Tablet,40175376
44930354,715236,Maps to,20100907,20991231,NA,Baclofen 20 MG Extended Release Tablet,Drug,NDC,11-digit NDC,,23490017606,20100901,20120601,D,Baclofen 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197392,19700101,20991231,,NA,NA,NA,NA,NA,NA,715236
45022271,19078461,Maps to,20111025,20991231,NA,IBUPROFEN 200 MG TABLET,Drug,NDC,11-digit NDC,,60242032524,20111025,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45014663,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,14961000118,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44983897,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,50975099001,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45021383,40237546,Maps to,20110502,20991231,NA,24 HR Niacin 500 MG Extended Release Tablet [Niaspan],Drug,NDC,11-digit NDC,,58016059087,20110501,20120601,D,24 HR Niacin 500 MG Extended Release Oral Tablet [Niaspan],Drug,RxNorm,Quant Branded Drug,S,1098142,20110501,20991231,,40237545,Tradename of,20110502,20991231,NA,24 HR Niacin 500 MG Extended Release Oral Tablet,40237545
44980568,19025280,Maps to,20110705,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,14208053206,20110701,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45013865,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,10189000105,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44882715,19025280,Maps to,20110207,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,52346001307,20110201,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44885916,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,58276001506,20070601,20101101,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44852238,19025280,Maps to,20140303,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,60779000104,20140201,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44905403,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,67141000101,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44898306,19025280,Maps to,20110103,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,48883000108,20110101,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44848240,740281,Maps to,20110906,20991231,NA,12 HR Carbamazepine 100 MG Extended Release Oral Tablet,Drug,NDC,11-digit NDC,,51672412301,20110901,20991231,,12 HR Carbamazepine 100 MG Extended Release Oral Tablet,Drug,RxNorm,Quant Clinical Drug,S,199378,19700101,20991231,,NA,NA,NA,NA,NA,NA,740281
44846234,19078461,Maps to,20120507,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,41268060471,20120201,20171201,D,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
44869029,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,59920000101,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44922982,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,68624000112,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44912139,715236,Maps to,20091102,20991231,NA,Baclofen 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,10135053301,20091101,20991231,,Baclofen 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197392,19700101,20991231,,NA,NA,NA,NA,NA,NA,715236
44952021,40165144,Maps to,20090908,20991231,NA,Propafenone Hydrochloride 225 MG Oral Tablet,Drug,NDC,11-digit NDC,,54868595000,20091001,20991231,,Propafenone Hydrochloride 225 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,861427,20090906,20991231,,NA,NA,NA,NA,NA,NA,40165144
44924441,19073000,Maps to,19700101,20991231,NA,Aluminum Hydroxide 120 MG/ML Oral Suspension,Drug,NDC,11-digit NDC,,121054312,20070601,20110101,D,Aluminum Hydroxide 120 MG/ML Oral Suspension,Drug,RxNorm,Clinical Drug,S,308084,19700101,20991231,,NA,NA,NA,NA,NA,NA,19073000
44868377,40167224,Maps to,20091207,20991231,NA,Neomycin Sulfate 500 MG Oral Tablet,Drug,NDC,11-digit NDC,,58016076750,20091201,20120601,D,Neomycin Sulfate 500 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,866042,20091101,20991231,,NA,NA,NA,NA,NA,NA,40167224
44912278,19025280,Maps to,20130304,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,10736000108,20130301,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44915979,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,50297000102,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44923204,19078461,Maps to,20130603,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,76168001208,20130601,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
44862265,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,24882032501,20100801,20190401,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45864017,19025280,Maps to,20150129,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,11103000111,20140401,20150701,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45904648,19125749,Maps to,20150326,20991231,NA,Menthol 3.1 MG Oral Lozenge,Drug,NDC,11-digit NDC,,59779030930,20150201,20991231,,Menthol 3.1 MG Oral Lozenge,Drug,RxNorm,Clinical Drug,S,700887,20070429,20991231,,NA,NA,NA,NA,NA,NA,19125749
45902242,19078461,Maps to,20150326,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,63548018602,20150201,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
