concept_id_1,concept_id_2,relationship_id.x,valid_start_date.x,valid_end_date.x,invalid_reason.x,concept_name.x,domain_id.x,vocabulary_id.x,concept_class_id.x,standard_concept.x,concept_code.x,valid_start_date.y,valid_end_date.y,invalid_reason.y,concept_name.y,domain_id.y,vocabulary_id.y,concept_class_id.y,standard_concept.y,concept_code.y,valid_start_date.x.x,valid_end_date.x.x,invalid_reason.x.x,cdcid,relationship_id.y,valid_start_date.y.y,valid_end_date.y.y,invalid_reason.y.y,concept_name,target_cid
45861816,19025280,Maps to,20150129,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,55749010015,20140901,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45872217,19078461,Maps to,20150129,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,12634051810,20140501,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45866018,19025280,Maps to,20150129,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,34057001111,20140501,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
46251094,19025280,Maps to,20150708,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,69075001104,20150701,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
46330945,19025280,Maps to,20150801,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,51500001112,20150801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
46364122,19126179,Maps to,20140501,20991231,NA,Aspirin 500 MG / Caffeine 32.5 MG Oral Tablet [Bayer Back and Body Pain],Drug,NDC,11-digit NDC,,12843555400,20140501,20140901,D,Aspirin 500 MG / Caffeine 32.5 MG Oral Tablet [Bayer Back and Body Pain],Drug,RxNorm,Branded Drug,S,702320,20070429,20991231,,19126176,Tradename of,20070503,20991231,NA,Aspirin 500 MG / Caffeine 32.5 MG Oral Tablet,19126176
45106595,1351583,Maps to,20080101,20991231,NA,candesartan cilexetil 16 MG Oral Tablet [Atacand],Drug,NDC,11-digit NDC,,58016060689,20070601,20121201,D,candesartan cilexetil 16 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,577776,20051113,20991231,,NA,NA,NA,NA,NA,NA,1351583
46330380,19025280,Maps to,20150801,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,51500001114,20150801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
42846917,42543965,Maps to,20180420,20991231,NA,Omeprazole 20 MG Disintegrating Oral Tablet,Drug,NDC,11-digit NDC,,11822104001,20180501,20991231,,Omeprazole 20 MG Disintegrating Oral Tablet,Drug,RxNorm,Clinical Drug,S,2003656,20180507,20991231,,NA,NA,NA,NA,NA,NA,42543965
42695452,19025280,Maps to,20190310,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,66824000101,20190301,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45114211,36249641,Maps to,20160801,20991231,NA,Smoking Cessation 12 HR Bupropion Hydrochloride 150 MG Extended Release Oral Tablet,Drug,NDC,11-digit NDC,,781152960,20160801,20991231,,Smoking Cessation 12 HR Bupropion Hydrochloride 150 MG Extended Release Oral Tablet,Drug,RxNorm,Clinical Drug,S,1801289,20160801,20991231,,NA,NA,NA,NA,NA,NA,36249641
44446026,19078461,Maps to,20160401,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,61715016851,20160401,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
44421742,19025280,Maps to,20160101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,44397000228,20160101,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44451563,19078461,Maps to,20160501,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,36800030360,20160501,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
44444667,19025280,Maps to,20161101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,61567001106,20161101,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44410122,19025280,Maps to,20160101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,70151000216,20160101,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
36497164,19025280,Maps to,20171214,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,71707001007,20171201,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
36497659,19078461,Maps to,20171214,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,58602080114,20171201,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
44430443,19078461,Maps to,20160601,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,69517011102,20160601,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
44424359,19025280,Maps to,20160201,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,51887072119,20160201,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45146910,35604333,Maps to,20160301,20991231,NA,20 ML Lidocaine Hydrochloride 15 MG/ML Injection,Drug,NDC,11-digit NDC,,409405601,20160301,20181101,D,20 ML Lidocaine Hydrochloride 15 MG/ML Injection,Drug,RxNorm,Quant Clinical Drug,S,1737636,20160502,20991231,,NA,NA,NA,NA,NA,NA,35604333
44439624,715236,Maps to,20160801,20991231,NA,Baclofen 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,63187027460,20160801,20991231,,Baclofen 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197392,19700101,20991231,,NA,NA,NA,NA,NA,NA,715236
42829791,19079658,Maps to,20180201,20991231,NA,Spironolactone 25 MG Oral Tablet,Drug,NDC,11-digit NDC,,71335005305,20180201,20991231,,Spironolactone 25 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,313096,19700101,20991231,,NA,NA,NA,NA,NA,NA,19079658
40248160,19078461,Maps to,20190113,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,363961226,20190101,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
44849151,19025280,Maps to,20190113,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,54384107308,20190101,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
36197494,40171045,Maps to,20181001,20991231,NA,Fluticasone propionate 0.5 MG/ML Topical Cream,Drug,NDC,11-digit NDC,,713072915,20181001,20991231,,Fluticasone propionate 0.5 MG/ML Topical Cream,Drug,RxNorm,Clinical Drug,S,895987,20100131,20991231,,NA,NA,NA,NA,NA,NA,40171045
35528009,19025280,Maps to,20181125,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,53835000105,20181201,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
35519400,19078461,Maps to,20181125,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,55319056852,20181101,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45339252,19025280,Maps to,20190407,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,20175007202,20190401,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
729669,19025280,Maps to,20190513,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,73060000109,20190501,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
35204639,19025280,Maps to,20190513,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,73039000103,20190501,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
36006719,19025280,Maps to,20190513,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,57971000102,20190501,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45313535,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,63668000103,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45308337,19132620,Maps to,20090504,20991231,NA,Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Diovan HCT 320/25],Drug,NDC,11-digit NDC,,51129443201,20090501,20120601,D,Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Diovan HCT],Drug,RxNorm,Branded Drug,S,809030,20081109,20991231,,19124247,Tradename of,20081112,20991231,NA,Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet,19124247
45313290,19025280,Maps to,20110606,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,63215000102,20110601,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45261052,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,59752012401,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45293478,19025280,Maps to,20111107,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,55151012308,20111101,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45240321,19025280,Maps to,20070801,20991231,NA,Oxygen 99.5 % Gas for Inhalation,Drug,NDC,11-digit NDC,,51786107304,20070801,20090401,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45246306,19025280,Maps to,20100201,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,67942210002,20100201,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45274314,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,51172072001,20070601,20110101,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45241467,19025280,Maps to,20130603,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,54595000191,20130601,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45251027,40169775,Maps to,20100405,20991231,NA,Levothyroxine Sodium 0.3 MG Oral Tablet,Drug,NDC,11-digit NDC,,904223560,20100401,20121201,D,Levothyroxine Sodium 0.3 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,892255,20100131,20991231,,NA,NA,NA,NA,NA,NA,40169775
45235838,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,10412000103,20070601,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45271769,715236,Maps to,20120904,20991231,NA,Baclofen 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,35356073660,20120801,20991231,,Baclofen 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197392,19700101,20991231,,NA,NA,NA,NA,NA,NA,715236
45191732,40237546,Maps to,20110502,20991231,NA,24 HR Niacin 500 MG Extended Release Tablet [Niaspan],Drug,NDC,11-digit NDC,,58016059056,20110501,20120601,D,24 HR Niacin 500 MG Extended Release Oral Tablet [Niaspan],Drug,RxNorm,Quant Branded Drug,S,1098142,20110501,20991231,,40237545,Tradename of,20110502,20991231,NA,24 HR Niacin 500 MG Extended Release Oral Tablet,40237545
45362489,715236,Maps to,19700101,20991231,NA,Baclofen 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,58016047790,20070601,20140801,D,Baclofen 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197392,19700101,20991231,,NA,NA,NA,NA,NA,NA,715236
45343057,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,52837110004,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45326556,19025280,Maps to,20100907,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,54384107203,20100901,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45361497,19078461,Maps to,20120507,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,55048042830,20120201,20150501,D,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45359402,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,51105000108,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45341373,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,49220000109,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45341372,19025280,Maps to,20120507,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,49204000102,20120101,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45332752,19078461,Maps to,19700101,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,45019750,20070601,20110101,D,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45381185,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,62455888806,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45355542,40169775,Maps to,20111107,20991231,NA,Levothyroxine Sodium 0.3 MG Oral Tablet,Drug,NDC,11-digit NDC,,11695446301,20111101,20140901,D,Levothyroxine Sodium 0.3 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,892255,20100131,20991231,,NA,NA,NA,NA,NA,NA,40169775
45218930,19078461,Maps to,20111025,20991231,NA,RA IBUPROFEN 200 MG TABLET,Drug,NDC,11-digit NDC,,11822365030,20170901,20170901,D,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45206301,19025280,Maps to,20110103,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,52374000103,20110101,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45218865,19025280,Maps to,20110801,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,11748001002,20110801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45212467,40242093,Maps to,20111003,20991231,NA,Ethanol 0.645 ML/ML Topical Gel,Drug,NDC,11-digit NDC,,68599530901,20111001,20171001,D,Ethanol 0.645 ML/ML Topical Gel,Drug,RxNorm,Clinical Drug,S,1145610,20110904,20991231,,NA,NA,NA,NA,NA,NA,40242093
45186524,19078461,Maps to,19700101,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,37205060471,20070601,20110101,D,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45228164,40230812,Maps to,20101206,20991231,NA,Dyclonine hydrochloride 3 MG / Menthol 6 MG Oral Lozenge [Sucrets Complete],Drug,NDC,11-digit NDC,,63736092018,20101201,20991231,,Dyclonine hydrochloride 3 MG / Menthol 6 MG Oral Lozenge [Sucrets Complete],Drug,RxNorm,Branded Drug,S,1038947,20101205,20991231,,40230811,Tradename of,20101206,20991231,NA,Dyclonine hydrochloride 3 MG / Menthol 6 MG Oral Lozenge,40230811
45209492,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,58357637003,20070601,20100901,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45175356,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,59579072070,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45073491,19078461,Maps to,20130304,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,59779029113,20130201,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45071822,19078461,Maps to,20121126,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,55312011810,20121101,20190101,D,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45088776,40169775,Maps to,20100405,20991231,NA,Levothyroxine Sodium 0.3 MG Oral Tablet,Drug,NDC,11-digit NDC,,55567019818,20100401,20120601,D,Levothyroxine Sodium 0.3 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,892255,20100131,20991231,,NA,NA,NA,NA,NA,NA,40169775
45083325,19078461,Maps to,20111025,20991231,NA,IBUPROFEN 200 MG CAPLET,Drug,NDC,11-digit NDC,,21140074152,20111025,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45073581,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,60379000113,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45082496,19078461,Maps to,20110207,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,11673060471,20110201,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45091050,19078461,Maps to,20110502,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,62207036643,20110501,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45068637,40161859,Maps to,20100405,20991231,NA,quackgrass pollen extract 50 MG/ML Injectable Solution,Drug,NDC,11-digit NDC,,49288043003,20100401,20991231,,quackgrass pollen extract 50 MG/ML Injectable Solution,Drug,RxNorm,Clinical Drug,S,852346,20090705,20991231,,NA,NA,NA,NA,NA,NA,40161859
45078157,1125357,Maps to,19700101,20991231,NA,Acetaminophen 120 MG Rectal Suppository,Drug,NDC,11-digit NDC,,223500400,20070601,20110101,D,Acetaminophen 120 MG Rectal Suppository,Drug,RxNorm,Clinical Drug,S,198434,19700101,20991231,,NA,NA,NA,NA,NA,NA,1125357
45091005,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,62018000102,20070601,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45007148,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,67141000104,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45001046,40169775,Maps to,20100405,20991231,NA,Levothyroxine Sodium 0.3 MG Oral Tablet,Drug,NDC,11-digit NDC,,51129194101,20100401,20120601,D,Levothyroxine Sodium 0.3 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,892255,20100131,20991231,,NA,NA,NA,NA,NA,NA,40169775
44997533,715236,Maps to,19700101,20991231,NA,Baclofen 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,15330024601,20070601,20130901,D,Baclofen 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197392,19700101,20991231,,NA,NA,NA,NA,NA,NA,715236
45016581,19078461,Maps to,20110606,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,41250060482,20110601,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
44997911,715236,Maps to,20070801,20991231,NA,Baclofen 20 MG Oral Tablet,Drug,NDC,11-digit NDC,,21695001590,20070801,20190501,D,Baclofen 20 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,197392,19700101,20991231,,NA,NA,NA,NA,NA,NA,715236
45048124,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,10411000108,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45039894,19025280,Maps to,19700101,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,61777100005,20070601,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44998320,19025280,Maps to,20070904,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,30308000101,20070901,20120601,D,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45022713,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,61398082801,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45052072,40235220,Maps to,20111025,20991231,NA,CVS COUGH RELIEF LIQUID,Drug,NDC,11-digit NDC,,50428688444,20111025,20991231,,Dextromethorphan Hydrobromide 3 MG/ML Oral Solution,Drug,RxNorm,Clinical Drug,S,1090496,20110306,20991231,,NA,NA,NA,NA,NA,NA,40235220
45036431,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,53748000101,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44992047,19078461,Maps to,20110207,20991231,NA,Ibuprofen 200 MG Oral Tablet,Drug,NDC,11-digit NDC,,113064778,20110201,20991231,,Ibuprofen 200 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,310965,19700101,20991231,,NA,NA,NA,NA,NA,NA,19078461
45001769,19025280,Maps to,20100802,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,52557010316,20100801,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
44993278,40169775,Maps to,20100405,20991231,NA,Levothyroxine Sodium 0.3 MG Oral Tablet,Drug,NDC,11-digit NDC,,364065002,20100401,20110101,D,Levothyroxine Sodium 0.3 MG Oral Tablet,Drug,RxNorm,Clinical Drug,S,892255,20100131,20991231,,NA,NA,NA,NA,NA,NA,40169775
45000085,19025280,Maps to,20120507,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,49204000106,20120101,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
45051158,19025280,Maps to,20100301,20991231,NA,Oxygen 99 % Gas for Inhalation,Drug,NDC,11-digit NDC,,46123000204,20100301,20991231,,Oxygen 99 % Gas for Inhalation,Drug,RxNorm,Clinical Drug,S,312172,19700101,20991231,,NA,NA,NA,NA,NA,NA,19025280
